region,destination,load_segment,time
NEG,SAC,sprfl_mrnevn,2050,0.00
NEG,SAC,sprfl_mrnevn,2075,0.00
NEG,SAC,sprfl_night,2010,0.00
NEG,SAC,sprfl_night,2015,0.00
NEG,SAC,sprfl_night,2020,0.00
NEG,SAC,sprfl_night,2025,0.00
NEG,SAC,sprfl_night,2030,0.00
NEG,SAC,sprfl_night,2035,0.00
NEG,SAC,sprfl_night,2040,0.00
NEG,SAC,sprfl_night,2045,0.00
NEG,SAC,sprfl_night,2050,0.00
NEG,SAC,sprfl_night,2075,0.00
NEG,SAC,wntr_day,2010,0.00
NEG,SAC,wntr_day,2015,0.00
NEG,SAC,wntr_day,2020,0.00
NEG,SAC,wntr_day,2025,0.00
NEG,SAC,wntr_day,2030,0.00
NEG,SAC,wntr_day,2035,0.00
NEG,SAC,wntr_day,2040,0.00
NEG,SAC,wntr_day,2045,0.00
NEG,SAC,wntr_day,2050,0.00
NEG,SAC,wntr_day,2075,0.00
NEG,SAC,wntr_mrnevn,2010,0.00
NEG,SAC,wntr_mrnevn,2015,0.00
NEG,SAC,wntr_mrnevn,2020,0.00
NEG,SAC,wntr_mrnevn,2025,0.00
NEG,SAC,wntr_mrnevn,2030,0.00
NEG,SAC,wntr_mrnevn,2035,0.00
NEG,SAC,wntr_mrnevn,2040,0.00
NEG,SAC,wntr_mrnevn,2045,0.00
NEG,SAC,wntr_mrnevn,2050,0.00
NEG,SAC,wntr_mrnevn,2075,0.00
NEG,SAC,wntr_night,2010,0.00
NEG,SAC,wntr_night,2015,0.00
NEG,SAC,wntr_night,2020,0.00
NEG,SAC,wntr_night,2025,0.00
NEG,SAC,wntr_night,2030,0.00
NEG,SAC,wntr_night,2035,0.00
NEG,SAC,wntr_night,2040,0.00
NEG,SAC,wntr_night,2045,0.00
NEG,SAC,wntr_night,2050,0.00
NEG,SAC,wntr_night,2075,0.00
NEG,SAC,peak,2010,0.00
NEG,SAC,peak,2015,0.00
NEG,SAC,peak,2020,0.00
NEG,SAC,peak,2025,0.00
NEG,SAC,peak,2030,0.00
NEG,SAC,peak,2035,0.00
NEG,SAC,peak,2040,0.00
NEG,SAC,peak,2045,0.00
NEG,SAC,peak,2050,0.00
NEG,SAC,peak,2075,0.00
NEG,ESC,sum_day,2010,0.00
NEG,ESC,sum_day,2015,0.00
NEG,ESC,sum_day,2020,0.00
NEG,ESC,sum_day,2025,0.00
NEG,ESC,sum_day,2030,0.00
NEG,ESC,sum_day,2035,0.00
NEG,ESC,sum_day,2040,0.00
NEG,ESC,sum_day,2045,0.00
NEG,ESC,sum_day,2050,0.00
NEG,ESC,sum_day,2075,0.00
NEG,ESC,sum_mrnevn,2010,0.00
NEG,ESC,sum_mrnevn,2015,0.00
NEG,ESC,sum_mrnevn,2020,0.00
NEG,ESC,sum_mrnevn,2025,0.00
NEG,ESC,sum_mrnevn,2030,0.00
NEG,ESC,sum_mrnevn,2035,0.00
NEG,ESC,sum_mrnevn,2040,0.00
NEG,ESC,sum_mrnevn,2045,0.00
NEG,ESC,sum_mrnevn,2050,0.00
NEG,ESC,sum_mrnevn,2075,0.00
NEG,ESC,sum_night,2010,0.00
NEG,ESC,sum_night,2015,0.00
NEG,ESC,sum_night,2020,0.00
NEG,ESC,sum_night,2025,0.00
NEG,ESC,sum_night,2030,0.00
NEG,ESC,sum_night,2035,0.00
NEG,ESC,sum_night,2040,0.00
NEG,ESC,sum_night,2045,0.00
NEG,ESC,sum_night,2050,0.00
NEG,ESC,sum_night,2075,0.00
NEG,ESC,sprfl_day,2010,0.00
NEG,ESC,sprfl_day,2015,0.00
NEG,ESC,sprfl_day,2020,0.00
NEG,ESC,sprfl_day,2025,0.00
NEG,ESC,sprfl_day,2030,0.00
NEG,ESC,sprfl_day,2035,0.00
NEG,ESC,sprfl_day,2040,0.00
NEG,ESC,sprfl_day,2045,0.00
NEG,ESC,sprfl_day,2050,0.00
NEG,ESC,sprfl_day,2075,0.00
NEG,ESC,sprfl_mrnevn,2010,0.00
NEG,ESC,sprfl_mrnevn,2015,0.00
NEG,ESC,sprfl_mrnevn,2020,0.00
NEG,ESC,sprfl_mrnevn,2025,0.00
NEG,ESC,sprfl_mrnevn,2030,0.00
NEG,ESC,sprfl_mrnevn,2035,0.00
NEG,ESC,sprfl_mrnevn,2040,0.00
NEG,ESC,sprfl_mrnevn,2045,0.00
NEG,ESC,sprfl_mrnevn,2050,0.00
NEG,ESC,sprfl_mrnevn,2075,0.00
NEG,ESC,sprfl_night,2010,0.00
NEG,ESC,sprfl_night,2015,0.00
NEG,ESC,sprfl_night,2020,0.00
NEG,ESC,sprfl_night,2025,0.00
NEG,ESC,sprfl_night,2030,0.00
NEG,ESC,sprfl_night,2035,0.00
NEG,ESC,sprfl_night,2040,0.00
NEG,ESC,sprfl_night,2045,0.00
NEG,ESC,sprfl_night,2050,0.00
NEG,ESC,sprfl_night,2075,0.00
NEG,ESC,wntr_day,2010,0.00
NEG,ESC,wntr_day,2015,0.00
NEG,ESC,wntr_day,2020,0.00
NEG,ESC,wntr_day,2025,0.00
NEG,ESC,wntr_day,2030,0.00
NEG,ESC,wntr_day,2035,0.00
NEG,ESC,wntr_day,2040,0.00
NEG,ESC,wntr_day,2045,0.00
NEG,ESC,wntr_day,2050,0.00
NEG,ESC,wntr_day,2075,0.00
NEG,ESC,wntr_mrnevn,2010,0.00
NEG,ESC,wntr_mrnevn,2015,0.00
NEG,ESC,wntr_mrnevn,2020,0.00
NEG,ESC,wntr_mrnevn,2025,0.00
NEG,ESC,wntr_mrnevn,2030,0.00
NEG,ESC,wntr_mrnevn,2035,0.00
NEG,ESC,wntr_mrnevn,2040,0.00
NEG,ESC,wntr_mrnevn,2045,0.00
NEG,ESC,wntr_mrnevn,2050,0.00
NEG,ESC,wntr_mrnevn,2075,0.00
NEG,ESC,wntr_night,2010,0.00
NEG,ESC,wntr_night,2015,0.00
NEG,ESC,wntr_night,2020,0.00
NEG,ESC,wntr_night,2025,0.00
NEG,ESC,wntr_night,2030,0.00
NEG,ESC,wntr_night,2035,0.00
NEG,ESC,wntr_night,2040,0.00
NEG,ESC,wntr_night,2045,0.00
NEG,ESC,wntr_night,2050,0.00
NEG,ESC,wntr_night,2075,0.00
NEG,ESC,peak,2010,0.00
NEG,ESC,peak,2015,0.00
NEG,ESC,peak,2020,0.00
NEG,ESC,peak,2025,0.00
NEG,ESC,peak,2030,0.00
NEG,ESC,peak,2035,0.00
NEG,ESC,peak,2040,0.00
NEG,ESC,peak,2045,0.00
NEG,ESC,peak,2050,0.00
NEG,ESC,peak,2075,0.00
NEG,TX,sum_day,2010,0.00
NEG,TX,sum_day,2015,0.00
NEG,TX,sum_day,2020,0.00
NEG,TX,sum_day,2025,0.00
NEG,TX,sum_day,2030,0.00
NEG,TX,sum_day,2035,0.00
NEG,TX,sum_day,2040,0.00
NEG,TX,sum_day,2045,0.00
NEG,TX,sum_day,2050,0.00
NEG,TX,sum_day,2075,0.00
NEG,TX,sum_mrnevn,2010,0.00
NEG,TX,sum_mrnevn,2015,0.00
NEG,TX,sum_mrnevn,2020,0.00
NEG,TX,sum_mrnevn,2025,0.00
NEG,TX,sum_mrnevn,2030,0.00
NEG,TX,sum_mrnevn,2035,0.00
NEG,TX,sum_mrnevn,2040,0.00
NEG,TX,sum_mrnevn,2045,0.00
NEG,TX,sum_mrnevn,2050,0.00
NEG,TX,sum_mrnevn,2075,0.00
NEG,TX,sum_night,2010,0.00
NEG,TX,sum_night,2015,0.00
NEG,TX,sum_night,2020,0.00
NEG,TX,sum_night,2025,0.00
NEG,TX,sum_night,2030,0.00
NEG,TX,sum_night,2035,0.00
NEG,TX,sum_night,2040,0.00
NEG,TX,sum_night,2045,0.00
NEG,TX,sum_night,2050,0.00
NEG,TX,sum_night,2075,0.00
NEG,TX,sprfl_day,2010,0.00
NEG,TX,sprfl_day,2015,0.00
NEG,TX,sprfl_day,2020,0.00
NEG,TX,sprfl_day,2025,0.00
NEG,TX,sprfl_day,2030,0.00
NEG,TX,sprfl_day,2035,0.00
NEG,TX,sprfl_day,2040,0.00
NEG,TX,sprfl_day,2045,0.00
NEG,TX,sprfl_day,2050,0.00
NEG,TX,sprfl_day,2075,0.00
NEG,TX,sprfl_mrnevn,2010,0.00
NEG,TX,sprfl_mrnevn,2015,0.00
NEG,TX,sprfl_mrnevn,2020,0.00
NEG,TX,sprfl_mrnevn,2025,0.00
NEG,TX,sprfl_mrnevn,2030,0.00
NEG,TX,sprfl_mrnevn,2035,0.00
NEG,TX,sprfl_mrnevn,2040,0.00
NEG,TX,sprfl_mrnevn,2045,0.00
NEG,TX,sprfl_mrnevn,2050,0.00
NEG,TX,sprfl_mrnevn,2075,0.00
NEG,TX,sprfl_night,2010,0.00
NEG,TX,sprfl_night,2015,0.00
NEG,TX,sprfl_night,2020,0.00
NEG,TX,sprfl_night,2025,0.00
NEG,TX,sprfl_night,2030,0.00
NEG,TX,sprfl_night,2035,0.00
NEG,TX,sprfl_night,2040,0.00
NEG,TX,sprfl_night,2045,0.00
NEG,TX,sprfl_night,2050,0.00
NEG,TX,sprfl_night,2075,0.00
NEG,TX,wntr_day,2010,0.00
NEG,TX,wntr_day,2015,0.00
NEG,TX,wntr_day,2020,0.00
NEG,TX,wntr_day,2025,0.00
NEG,TX,wntr_day,2030,0.00
NEG,TX,wntr_day,2035,0.00
NEG,TX,wntr_day,2040,0.00
NEG,TX,wntr_day,2045,0.00
NEG,TX,wntr_day,2050,0.00
NEG,TX,wntr_day,2075,0.00
NEG,TX,wntr_mrnevn,2010,0.00
NEG,TX,wntr_mrnevn,2015,0.00
NEG,TX,wntr_mrnevn,2020,0.00
NEG,TX,wntr_mrnevn,2025,0.00
NEG,TX,wntr_mrnevn,2030,0.00
NEG,TX,wntr_mrnevn,2035,0.00
NEG,TX,wntr_mrnevn,2040,0.00
NEG,TX,wntr_mrnevn,2045,0.00
NEG,TX,wntr_mrnevn,2050,0.00
NEG,TX,wntr_mrnevn,2075,0.00
NEG,TX,wntr_night,2010,0.00
NEG,TX,wntr_night,2015,0.00
NEG,TX,wntr_night,2020,0.00
NEG,TX,wntr_night,2025,0.00
NEG,TX,wntr_night,2030,0.00
NEG,TX,wntr_night,2035,0.00
NEG,TX,wntr_night,2040,0.00
NEG,TX,wntr_night,2045,0.00
NEG,TX,wntr_night,2050,0.00
NEG,TX,wntr_night,2075,0.00
NEG,TX,peak,2010,0.00
NEG,TX,peak,2015,0.00
NEG,TX,peak,2020,0.00
NEG,TX,peak,2025,0.00
NEG,TX,peak,2030,0.00
NEG,TX,peak,2035,0.00
NEG,TX,peak,2040,0.00
NEG,TX,peak,2045,0.00
NEG,TX,peak,2050,0.00
NEG,TX,peak,2075,0.00
NEG,WSC,sum_day,2010,0.00
NEG,WSC,sum_day,2015,0.00
NEG,WSC,sum_day,2020,0.00
NEG,WSC,sum_day,2025,0.00
NEG,WSC,sum_day,2030,0.00
NEG,WSC,sum_day,2035,0.00
NEG,WSC,sum_day,2040,0.00
NEG,WSC,sum_day,2045,0.00
NEG,WSC,sum_day,2050,0.00
NEG,WSC,sum_day,2075,0.00
NEG,WSC,sum_mrnevn,2010,0.00
NEG,WSC,sum_mrnevn,2015,0.00
NEG,WSC,sum_mrnevn,2020,0.00
NEG,WSC,sum_mrnevn,2025,0.00
NEG,WSC,sum_mrnevn,2030,0.00
NEG,WSC,sum_mrnevn,2035,0.00
NEG,WSC,sum_mrnevn,2040,0.00
NEG,WSC,sum_mrnevn,2045,0.00
NEG,WSC,sum_mrnevn,2050,0.00
NEG,WSC,sum_mrnevn,2075,0.00
NEG,WSC,sum_night,2010,0.00
NEG,WSC,sum_night,2015,0.00
NEG,WSC,sum_night,2020,0.00
NEG,WSC,sum_night,2025,0.00
NEG,WSC,sum_night,2030,0.00
NEG,WSC,sum_night,2035,0.00
NEG,WSC,sum_night,2040,0.00
NEG,WSC,sum_night,2045,0.00
NEG,WSC,sum_night,2050,0.00
NEG,WSC,sum_night,2075,0.00
NEG,WSC,sprfl_day,2010,0.00
NEG,WSC,sprfl_day,2015,0.00
NEG,WSC,sprfl_day,2020,0.00
NEG,WSC,sprfl_day,2025,0.00
NEG,WSC,sprfl_day,2030,0.00
NEG,WSC,sprfl_day,2035,0.00
NEG,WSC,sprfl_day,2040,0.00
NEG,WSC,sprfl_day,2045,0.00
NEG,WSC,sprfl_day,2050,0.00
NEG,WSC,sprfl_day,2075,0.00
NEG,WSC,sprfl_mrnevn,2010,0.00
NEG,WSC,sprfl_mrnevn,2015,0.00
NEG,WSC,sprfl_mrnevn,2020,0.00
NEG,WSC,sprfl_mrnevn,2025,0.00
NEG,WSC,sprfl_mrnevn,2030,0.00
NEG,WSC,sprfl_mrnevn,2035,0.00
NEG,WSC,sprfl_mrnevn,2040,0.00
NEG,WSC,sprfl_mrnevn,2045,0.00
NEG,WSC,sprfl_mrnevn,2050,0.00
NEG,WSC,sprfl_mrnevn,2075,0.00
NEG,WSC,sprfl_night,2010,0.00
NEG,WSC,sprfl_night,2015,0.00
NEG,WSC,sprfl_night,2020,0.00
NEG,WSC,sprfl_night,2025,0.00
NEG,WSC,sprfl_night,2030,0.00
NEG,WSC,sprfl_night,2035,0.00
NEG,WSC,sprfl_night,2040,0.00
NEG,WSC,sprfl_night,2045,0.00
NEG,WSC,sprfl_night,2050,0.00
NEG,WSC,sprfl_night,2075,0.00
NEG,WSC,wntr_day,2010,0.00
NEG,WSC,wntr_day,2015,0.00
NEG,WSC,wntr_day,2020,0.00
NEG,WSC,wntr_day,2025,0.00
NEG,WSC,wntr_day,2030,0.00
NEG,WSC,wntr_day,2035,0.00
NEG,WSC,wntr_day,2040,0.00
NEG,WSC,wntr_day,2045,0.00
NEG,WSC,wntr_day,2050,0.00
NEG,WSC,wntr_day,2075,0.00
NEG,WSC,wntr_mrnevn,2010,0.00
NEG,WSC,wntr_mrnevn,2015,0.00
NEG,WSC,wntr_mrnevn,2020,0.00
NEG,WSC,wntr_mrnevn,2025,0.00
NEG,WSC,wntr_mrnevn,2030,0.00
NEG,WSC,wntr_mrnevn,2035,0.00
NEG,WSC,wntr_mrnevn,2040,0.00
NEG,WSC,wntr_mrnevn,2045,0.00
NEG,WSC,wntr_mrnevn,2050,0.00
NEG,WSC,wntr_mrnevn,2075,0.00
NEG,WSC,wntr_night,2010,0.00
NEG,WSC,wntr_night,2015,0.00
NEG,WSC,wntr_night,2020,0.00
NEG,WSC,wntr_night,2025,0.00
NEG,WSC,wntr_night,2030,0.00
NEG,WSC,wntr_night,2035,0.00
NEG,WSC,wntr_night,2040,0.00
NEG,WSC,wntr_night,2045,0.00
NEG,WSC,wntr_night,2050,0.00
NEG,WSC,wntr_night,2075,0.00
NEG,WSC,peak,2010,0.00
NEG,WSC,peak,2015,0.00
NEG,WSC,peak,2020,0.00
NEG,WSC,peak,2025,0.00
NEG,WSC,peak,2030,0.00
NEG,WSC,peak,2035,0.00
NEG,WSC,peak,2040,0.00
NEG,WSC,peak,2045,0.00
NEG,WSC,peak,2050,0.00
NEG,WSC,peak,2075,0.00
NEG,MTN,sum_day,2010,0.00
NEG,MTN,sum_day,2015,0.00
NEG,MTN,sum_day,2020,0.00
NEG,MTN,sum_day,2025,0.00
NEG,MTN,sum_day,2030,0.00
NEG,MTN,sum_day,2035,0.00
NEG,MTN,sum_day,2040,0.00
NEG,MTN,sum_day,2045,0.00
NEG,MTN,sum_day,2050,0.00
NEG,MTN,sum_day,2075,0.00
NEG,MTN,sum_mrnevn,2010,0.00
NEG,MTN,sum_mrnevn,2015,0.00
NEG,MTN,sum_mrnevn,2020,0.00
NEG,MTN,sum_mrnevn,2025,0.00
NEG,MTN,sum_mrnevn,2030,0.00
NEG,MTN,sum_mrnevn,2035,0.00
NEG,MTN,sum_mrnevn,2040,0.00
NEG,MTN,sum_mrnevn,2045,0.00
NEG,MTN,sum_mrnevn,2050,0.00
NEG,MTN,sum_mrnevn,2075,0.00
NEG,MTN,sum_night,2010,0.00
NEG,MTN,sum_night,2015,0.00
NEG,MTN,sum_night,2020,0.00
NEG,MTN,sum_night,2025,0.00
NEG,MTN,sum_night,2030,0.00
NEG,MTN,sum_night,2035,0.00
NEG,MTN,sum_night,2040,0.00
NEG,MTN,sum_night,2045,0.00
NEG,MTN,sum_night,2050,0.00
NEG,MTN,sum_night,2075,0.00
NEG,MTN,sprfl_day,2010,0.00
NEG,MTN,sprfl_day,2015,0.00
NEG,MTN,sprfl_day,2020,0.00
NEG,MTN,sprfl_day,2025,0.00
NEG,MTN,sprfl_day,2030,0.00
NEG,MTN,sprfl_day,2035,0.00
NEG,MTN,sprfl_day,2040,0.00
NEG,MTN,sprfl_day,2045,0.00
NEG,MTN,sprfl_day,2050,0.00
NEG,MTN,sprfl_day,2075,0.00
NEG,MTN,sprfl_mrnevn,2010,0.00
NEG,MTN,sprfl_mrnevn,2015,0.00
NEG,MTN,sprfl_mrnevn,2020,0.00
NEG,MTN,sprfl_mrnevn,2025,0.00
NEG,MTN,sprfl_mrnevn,2030,0.00
NEG,MTN,sprfl_mrnevn,2035,0.00
NEG,MTN,sprfl_mrnevn,2040,0.00
NEG,MTN,sprfl_mrnevn,2045,0.00
NEG,MTN,sprfl_mrnevn,2050,0.00
NEG,MTN,sprfl_mrnevn,2075,0.00
NEG,MTN,sprfl_night,2010,0.00
NEG,MTN,sprfl_night,2015,0.00
NEG,MTN,sprfl_night,2020,0.00
NEG,MTN,sprfl_night,2025,0.00
NEG,MTN,sprfl_night,2030,0.00
NEG,MTN,sprfl_night,2035,0.00
NEG,MTN,sprfl_night,2040,0.00
NEG,MTN,sprfl_night,2045,0.00
NEG,MTN,sprfl_night,2050,0.00
NEG,MTN,sprfl_night,2075,0.00
NEG,MTN,wntr_day,2010,0.00
NEG,MTN,wntr_day,2015,0.00
NEG,MTN,wntr_day,2020,0.00
NEG,MTN,wntr_day,2025,0.00
NEG,MTN,wntr_day,2030,0.00
NEG,MTN,wntr_day,2035,0.00
NEG,MTN,wntr_day,2040,0.00
NEG,MTN,wntr_day,2045,0.00
NEG,MTN,wntr_day,2050,0.00
NEG,MTN,wntr_day,2075,0.00
NEG,MTN,wntr_mrnevn,2010,0.00
NEG,MTN,wntr_mrnevn,2015,0.00
NEG,MTN,wntr_mrnevn,2020,0.00
NEG,MTN,wntr_mrnevn,2025,0.00
NEG,MTN,wntr_mrnevn,2030,0.00
NEG,MTN,wntr_mrnevn,2035,0.00
NEG,MTN,wntr_mrnevn,2040,0.00
NEG,MTN,wntr_mrnevn,2045,0.00
NEG,MTN,wntr_mrnevn,2050,0.00
NEG,MTN,wntr_mrnevn,2075,0.00
NEG,MTN,wntr_night,2010,0.00
NEG,MTN,wntr_night,2015,0.00
NEG,MTN,wntr_night,2020,0.00
NEG,MTN,wntr_night,2025,0.00
NEG,MTN,wntr_night,2030,0.00
NEG,MTN,wntr_night,2035,0.00
NEG,MTN,wntr_night,2040,0.00
NEG,MTN,wntr_night,2045,0.00
NEG,MTN,wntr_night,2050,0.00
NEG,MTN,wntr_night,2075,0.00
NEG,MTN,peak,2010,0.00
NEG,MTN,peak,2015,0.00
NEG,MTN,peak,2020,0.00
NEG,MTN,peak,2025,0.00
NEG,MTN,peak,2030,0.00
NEG,MTN,peak,2035,0.00
NEG,MTN,peak,2040,0.00
NEG,MTN,peak,2045,0.00
NEG,MTN,peak,2050,0.00
NEG,MTN,peak,2075,0.00
NEG,CA,sum_day,2010,0.00
NEG,CA,sum_day,2015,0.00
NEG,CA,sum_day,2020,0.00
NEG,CA,sum_day,2025,0.00
NEG,CA,sum_day,2030,0.00
NEG,CA,sum_day,2035,0.00
NEG,CA,sum_day,2040,0.00
NEG,CA,sum_day,2045,0.00
NEG,CA,sum_day,2050,0.00
NEG,CA,sum_day,2075,0.00
NEG,CA,sum_mrnevn,2010,0.00
NEG,CA,sum_mrnevn,2015,0.00
NEG,CA,sum_mrnevn,2020,0.00
NEG,CA,sum_mrnevn,2025,0.00
NEG,CA,sum_mrnevn,2030,0.00
NEG,CA,sum_mrnevn,2035,0.00
NEG,CA,sum_mrnevn,2040,0.00
NEG,CA,sum_mrnevn,2045,0.00
NEG,CA,sum_mrnevn,2050,0.00
NEG,CA,sum_mrnevn,2075,0.00
NEG,CA,sum_night,2010,0.00
NEG,CA,sum_night,2015,0.00
NEG,CA,sum_night,2020,0.00
NEG,CA,sum_night,2025,0.00
NEG,CA,sum_night,2030,0.00
NEG,CA,sum_night,2035,0.00
NEG,CA,sum_night,2040,0.00
NEG,CA,sum_night,2045,0.00
NEG,CA,sum_night,2050,0.00
NEG,CA,sum_night,2075,0.00
NEG,CA,sprfl_day,2010,0.00
NEG,CA,sprfl_day,2015,0.00
NEG,CA,sprfl_day,2020,0.00
NEG,CA,sprfl_day,2025,0.00
NEG,CA,sprfl_day,2030,0.00
NEG,CA,sprfl_day,2035,0.00
NEG,CA,sprfl_day,2040,0.00
NEG,CA,sprfl_day,2045,0.00
NEG,CA,sprfl_day,2050,0.00
NEG,CA,sprfl_day,2075,0.00
NEG,CA,sprfl_mrnevn,2010,0.00
NEG,CA,sprfl_mrnevn,2015,0.00
NEG,CA,sprfl_mrnevn,2020,0.00
NEG,CA,sprfl_mrnevn,2025,0.00
NEG,CA,sprfl_mrnevn,2030,0.00
NEG,CA,sprfl_mrnevn,2035,0.00
NEG,CA,sprfl_mrnevn,2040,0.00
NEG,CA,sprfl_mrnevn,2045,0.00
NEG,CA,sprfl_mrnevn,2050,0.00
NEG,CA,sprfl_mrnevn,2075,0.00
NEG,CA,sprfl_night,2010,0.00
NEG,CA,sprfl_night,2015,0.00
NEG,CA,sprfl_night,2020,0.00
NEG,CA,sprfl_night,2025,0.00
NEG,CA,sprfl_night,2030,0.00
NEG,CA,sprfl_night,2035,0.00
NEG,CA,sprfl_night,2040,0.00
NEG,CA,sprfl_night,2045,0.00
NEG,CA,sprfl_night,2050,0.00
NEG,CA,sprfl_night,2075,0.00
NEG,CA,wntr_day,2010,0.00
NEG,CA,wntr_day,2015,0.00
NEG,CA,wntr_day,2020,0.00
NEG,CA,wntr_day,2025,0.00
NEG,CA,wntr_day,2030,0.00
NEG,CA,wntr_day,2035,0.00
NEG,CA,wntr_day,2040,0.00
NEG,CA,wntr_day,2045,0.00
NEG,CA,wntr_day,2050,0.00
NEG,CA,wntr_day,2075,0.00
NEG,CA,wntr_mrnevn,2010,0.00
NEG,CA,wntr_mrnevn,2015,0.00
NEG,CA,wntr_mrnevn,2020,0.00
NEG,CA,wntr_mrnevn,2025,0.00
NEG,CA,wntr_mrnevn,2030,0.00
NEG,CA,wntr_mrnevn,2035,0.00
NEG,CA,wntr_mrnevn,2040,0.00
NEG,CA,wntr_mrnevn,2045,0.00
NEG,CA,wntr_mrnevn,2050,0.00
NEG,CA,wntr_mrnevn,2075,0.00
NEG,CA,wntr_night,2010,0.00
NEG,CA,wntr_night,2015,0.00
NEG,CA,wntr_night,2020,0.00
NEG,CA,wntr_night,2025,0.00
NEG,CA,wntr_night,2030,0.00
NEG,CA,wntr_night,2035,0.00
NEG,CA,wntr_night,2040,0.00
NEG,CA,wntr_night,2045,0.00
NEG,CA,wntr_night,2050,0.00
NEG,CA,wntr_night,2075,0.00
NEG,CA,peak,2010,0.00
NEG,CA,peak,2015,0.00
NEG,CA,peak,2020,0.00
NEG,CA,peak,2025,0.00
NEG,CA,peak,2030,0.00
NEG,CA,peak,2035,0.00
NEG,CA,peak,2040,0.00
NEG,CA,peak,2045,0.00
NEG,CA,peak,2050,0.00
NEG,CA,peak,2075,0.00
NEG,PAC,sum_day,2010,0.00
NEG,PAC,sum_day,2015,0.00
NEG,PAC,sum_day,2020,0.00
NEG,PAC,sum_day,2025,0.00
NEG,PAC,sum_day,2030,0.00
NEG,PAC,sum_day,2035,0.00
NEG,PAC,sum_day,2040,0.00
NEG,PAC,sum_day,2045,0.00
NEG,PAC,sum_day,2050,0.00
NEG,PAC,sum_day,2075,0.00
NEG,PAC,sum_mrnevn,2010,0.00
NEG,PAC,sum_mrnevn,2015,0.00
NEG,PAC,sum_mrnevn,2020,0.00
NEG,PAC,sum_mrnevn,2025,0.00
NEG,PAC,sum_mrnevn,2030,0.00
NEG,PAC,sum_mrnevn,2035,0.00
NEG,PAC,sum_mrnevn,2040,0.00
NEG,PAC,sum_mrnevn,2045,0.00
NEG,PAC,sum_mrnevn,2050,0.00
NEG,PAC,sum_mrnevn,2075,0.00
NEG,PAC,sum_night,2010,0.00
NEG,PAC,sum_night,2015,0.00
NEG,PAC,sum_night,2020,0.00
NEG,PAC,sum_night,2025,0.00
NEG,PAC,sum_night,2030,0.00
NEG,PAC,sum_night,2035,0.00
NEG,PAC,sum_night,2040,0.00
NEG,PAC,sum_night,2045,0.00
NEG,PAC,sum_night,2050,0.00
NEG,PAC,sum_night,2075,0.00
NEG,PAC,sprfl_day,2010,0.00
NEG,PAC,sprfl_day,2015,0.00
NEG,PAC,sprfl_day,2020,0.00
NEG,PAC,sprfl_day,2025,0.00
NEG,PAC,sprfl_day,2030,0.00
NEG,PAC,sprfl_day,2035,0.00
NEG,PAC,sprfl_day,2040,0.00
NEG,PAC,sprfl_day,2045,0.00
NEG,PAC,sprfl_day,2050,0.00
NEG,PAC,sprfl_day,2075,0.00
NEG,PAC,sprfl_mrnevn,2010,0.00
NEG,PAC,sprfl_mrnevn,2015,0.00
NEG,PAC,sprfl_mrnevn,2020,0.00
NEG,PAC,sprfl_mrnevn,2025,0.00
NEG,PAC,sprfl_mrnevn,2030,0.00
NEG,PAC,sprfl_mrnevn,2035,0.00
NEG,PAC,sprfl_mrnevn,2040,0.00
NEG,PAC,sprfl_mrnevn,2045,0.00
NEG,PAC,sprfl_mrnevn,2050,0.00
NEG,PAC,sprfl_mrnevn,2075,0.00
NEG,PAC,sprfl_night,2010,0.00
NEG,PAC,sprfl_night,2015,0.00
NEG,PAC,sprfl_night,2020,0.00
NEG,PAC,sprfl_night,2025,0.00
NEG,PAC,sprfl_night,2030,0.00
NEG,PAC,sprfl_night,2035,0.00
NEG,PAC,sprfl_night,2040,0.00
NEG,PAC,sprfl_night,2045,0.00
NEG,PAC,sprfl_night,2050,0.00
NEG,PAC,sprfl_night,2075,0.00
NEG,PAC,wntr_day,2010,0.00
NEG,PAC,wntr_day,2015,0.00
NEG,PAC,wntr_day,2020,0.00
NEG,PAC,wntr_day,2025,0.00
NEG,PAC,wntr_day,2030,0.00
NEG,PAC,wntr_day,2035,0.00
NEG,PAC,wntr_day,2040,0.00
NEG,PAC,wntr_day,2045,0.00
NEG,PAC,wntr_day,2050,0.00
NEG,PAC,wntr_day,2075,0.00
NEG,PAC,wntr_mrnevn,2010,0.00
NEG,PAC,wntr_mrnevn,2015,0.00
NEG,PAC,wntr_mrnevn,2020,0.00
NEG,PAC,wntr_mrnevn,2025,0.00
NEG,PAC,wntr_mrnevn,2030,0.00
NEG,PAC,wntr_mrnevn,2035,0.00
NEG,PAC,wntr_mrnevn,2040,0.00
NEG,PAC,wntr_mrnevn,2045,0.00
NEG,PAC,wntr_mrnevn,2050,0.00
NEG,PAC,wntr_mrnevn,2075,0.00
NEG,PAC,wntr_night,2010,0.00
NEG,PAC,wntr_night,2015,0.00
NEG,PAC,wntr_night,2020,0.00
NEG,PAC,wntr_night,2025,0.00
NEG,PAC,wntr_night,2030,0.00
NEG,PAC,wntr_night,2035,0.00
NEG,PAC,wntr_night,2040,0.00
NEG,PAC,wntr_night,2045,0.00
NEG,PAC,wntr_night,2050,0.00
NEG,PAC,wntr_night,2075,0.00
NEG,PAC,peak,2010,0.00
NEG,PAC,peak,2015,0.00
NEG,PAC,peak,2020,0.00
NEG,PAC,peak,2025,0.00
NEG,PAC,peak,2030,0.00
