region,unit,vintage,time,value
WSC,wnd_Nshal_3,2020,2020,0.00
WSC,wnd_Nshal_4,2020,2020,0.00
WSC,wnd_Nshal_5,2020,2020,0.00
WSC,wnd_Nshal_6,2020,2020,0.00
WSC,wnd_Nshal_7,2020,2020,0.00
WSC,wnd_Ndeep_3,2020,2020,0.00
WSC,wnd_Ndeep_4,2020,2020,0.00
WSC,wnd_Ndeep_5,2020,2020,0.00
WSC,wnd_Ndeep_6,2020,2020,0.00
WSC,wnd_Ndeep_7,2020,2020,0.00
MTN,nuc_X,2020,2020,4.21
MTN,hyd_X,2020,2020,10.47
MTN,geo_X,2020,2020,0.93
MTN,bio_X,2020,2020,0.17
MTN,lfg_X,2020,2020,0.00
MTN,msw_X,2020,2020,0.00
MTN,slr_X,2020,2020,7.06
MTN,wnd_X,2020,2020,9.96
MTN,oth_X,2020,2020,0.07
MTN,ps_X,2020,2020,0.00
MTN,col_N,2020,2020,0.00
MTN,col_Nccs,2020,2020,0.00
MTN,ngcc_N,2020,2020,0.00
MTN,ngcc_Nccs,2020,2020,0.00
MTN,ngtb_N,2020,2020,0.00
MTN,nuc_N,2020,2020,0.00
MTN,bio_N,2020,2020,0.00
MTN,fc_N,2020,2020,0.00
MTN,slrPV_N,2020,2020,0.00
MTN,slrCSP_N,2020,2020,0.00
MTN,col_X1,2020,2020,3.61
MTN,col_X2,2020,2020,23.92
MTN,col_X3,2020,2020,2.49
MTN,col_X1bio,2020,2020,0.00
MTN,col_X2bio,2020,2020,0.00
MTN,col_X3bio,2020,2020,0.00
MTN,col_X1ccs,2020,2020,0.00
MTN,col_X2ccs,2020,2020,0.00
MTN,col_X3ccs,2020,2020,0.00
MTN,ngcc_X1,2020,2020,25.40
MTN,ngcc_X2,2020,2020,0.04
MTN,ngcc_X3,2020,2020,0.00
MTN,ngtb_X1,2020,2020,4.51
MTN,ngtb_X2,2020,2020,6.28
MTN,ngtb_X3,2020,2020,1.73
MTN,stog_X1,2020,2020,0.15
MTN,stog_X2,2020,2020,0.55
MTN,stog_X3,2020,2020,0.00
MTN,lfg_N_hi,2020,2020,0.00
MTN,lfg_N_lo,2020,2020,0.00
MTN,lfg_N_vl,2020,2020,0.00
MTN,geo_N_1,2020,2020,0.00
MTN,geo_N_2,2020,2020,0.00
MTN,geo_N_3,2020,2020,0.00
MTN,geo_N_4,2020,2020,0.00
MTN,geo_N_5,2020,2020,0.00
MTN,geo_N_6,2020,2020,0.00
MTN,geo_N_7,2020,2020,0.00
MTN,geo_N_8,2020,2020,0.00
MTN,geo_N_9,2020,2020,0.00
MTN,geo_N_10,2020,2020,0.00
MTN,wnd_Nonsh_3,2020,2020,0.00
MTN,wnd_Nonsh_4,2020,2020,0.00
MTN,wnd_Nonsh_5,2020,2020,0.00
MTN,wnd_Nonsh_6,2020,2020,0.00
MTN,wnd_Nonsh_7,2020,2020,0.00
MTN,wnd_Nshal_3,2020,2020,0.00
MTN,wnd_Nshal_4,2020,2020,0.00
MTN,wnd_Nshal_5,2020,2020,0.00
MTN,wnd_Nshal_6,2020,2020,0.00
MTN,wnd_Nshal_7,2020,2020,0.00
MTN,wnd_Ndeep_3,2020,2020,0.00
MTN,wnd_Ndeep_4,2020,2020,0.00
MTN,wnd_Ndeep_5,2020,2020,0.00
MTN,wnd_Ndeep_6,2020,2020,0.00
MTN,wnd_Ndeep_7,2020,2020,0.00
CA,nuc_X,2020,2020,2.32
CA,hyd_X,2020,2020,9.84
CA,geo_X,2020,2020,2.73
CA,bio_X,2020,2020,0.67
CA,lfg_X,2020,2020,0.00
CA,msw_X,2020,2020,0.06
CA,slr_X,2020,2020,12.71
CA,wnd_X,2020,2020,6.14
CA,oth_X,2020,2020,0.33
CA,ps_X,2020,2020,0.00
CA,col_N,2020,2020,0.00
CA,col_Nccs,2020,2020,0.00
CA,ngcc_N,2020,2020,0.00
CA,ngcc_Nccs,2020,2020,0.00
CA,ngtb_N,2020,2020,0.00
CA,nuc_N,2020,2020,0.00
CA,bio_N,2020,2020,0.00
CA,fc_N,2020,2020,0.00
CA,slrPV_N,2020,2020,0.00
CA,slrCSP_N,2020,2020,0.00
CA,col_X1,2020,2020,0.23
CA,col_X2,2020,2020,0.00
CA,col_X3,2020,2020,5.51
CA,col_X1bio,2020,2020,0.00
CA,col_X2bio,2020,2020,0.00
CA,col_X3bio,2020,2020,0.00
CA,col_X1ccs,2020,2020,0.00
CA,col_X2ccs,2020,2020,0.00
CA,col_X3ccs,2020,2020,0.00
CA,ngcc_X1,2020,2020,21.74
CA,ngcc_X2,2020,2020,0.43
CA,ngcc_X3,2020,2020,0.20
CA,ngtb_X1,2020,2020,8.22
CA,ngtb_X2,2020,2020,3.70
CA,ngtb_X3,2020,2020,1.55
CA,stog_X1,2020,2020,1.83
CA,stog_X2,2020,2020,1.54
CA,stog_X3,2020,2020,0.00
CA,lfg_N_hi,2020,2020,0.00
CA,lfg_N_lo,2020,2020,0.00
CA,lfg_N_vl,2020,2020,0.00
CA,geo_N_1,2020,2020,0.00
CA,geo_N_2,2020,2020,0.00
CA,geo_N_3,2020,2020,0.00
CA,geo_N_4,2020,2020,0.00
CA,geo_N_5,2020,2020,0.00
CA,geo_N_6,2020,2020,0.00
CA,geo_N_7,2020,2020,0.00
CA,geo_N_8,2020,2020,0.00
CA,geo_N_9,2020,2020,0.00
CA,geo_N_10,2020,2020,0.00
CA,wnd_Nonsh_3,2020,2020,0.00
CA,wnd_Nonsh_4,2020,2020,0.00
CA,wnd_Nonsh_5,2020,2020,0.00
CA,wnd_Nonsh_6,2020,2020,0.00
CA,wnd_Nonsh_7,2020,2020,0.00
CA,wnd_Nshal_3,2020,2020,0.00
CA,wnd_Nshal_4,2020,2020,0.00
CA,wnd_Nshal_5,2020,2020,0.00
CA,wnd_Nshal_6,2020,2020,0.00
CA,wnd_Nshal_7,2020,2020,0.00
CA,wnd_Ndeep_3,2020,2020,0.00
CA,wnd_Ndeep_4,2020,2020,0.00
CA,wnd_Ndeep_5,2020,2020,0.00
CA,wnd_Ndeep_6,2020,2020,0.00
CA,wnd_Ndeep_7,2020,2020,0.00
PAC,nuc_X,2020,2020,1.20
PAC,hyd_X,2020,2020,29.51
PAC,geo_X,2020,2020,0.03
PAC,bio_X,2020,2020,0.58
PAC,lfg_X,2020,2020,0.00
PAC,msw_X,2020,2020,0.04
PAC,slr_X,2020,2020,0.42
PAC,wnd_X,2020,2020,6.51
PAC,oth_X,2020,2020,0.07
PAC,ps_X,2020,2020,0.00
PAC,col_N,2020,2020,0.00
PAC,col_Nccs,2020,2020,0.00
PAC,ngcc_N,2020,2020,0.00
PAC,ngcc_Nccs,2020,2020,0.00
PAC,ngtb_N,2020,2020,0.00
PAC,nuc_N,2020,2020,0.00
PAC,bio_N,2020,2020,0.00
PAC,fc_N,2020,2020,0.00
PAC,slrPV_N,2020,2020,0.00
PAC,slrCSP_N,2020,2020,0.00
PAC,col_X1,2020,2020,0.24
PAC,col_X2,2020,2020,2.20
PAC,col_X3,2020,2020,0.01
PAC,col_X1bio,2020,2020,0.00
PAC,col_X2bio,2020,2020,0.00
PAC,col_X3bio,2020,2020,0.00
PAC,col_X1ccs,2020,2020,0.00
PAC,col_X2ccs,2020,2020,0.00
PAC,col_X3ccs,2020,2020,0.00
PAC,ngcc_X1,2020,2020,7.13
PAC,ngcc_X2,2020,2020,0.00
PAC,ngcc_X3,2020,2020,0.00
PAC,ngtb_X1,2020,2020,0.42
PAC,ngtb_X2,2020,2020,0.62
PAC,ngtb_X3,2020,2020,0.35
PAC,stog_X1,2020,2020,0.31
PAC,stog_X2,2020,2020,0.00
PAC,stog_X3,2020,2020,0.00
PAC,lfg_N_hi,2020,2020,0.00
PAC,lfg_N_lo,2020,2020,0.00
PAC,lfg_N_vl,2020,2020,0.00
PAC,geo_N_1,2020,2020,0.00
PAC,geo_N_2,2020,2020,0.00
PAC,geo_N_3,2020,2020,0.00
PAC,geo_N_4,2020,2020,0.00
PAC,geo_N_5,2020,2020,0.00
PAC,geo_N_6,2020,2020,0.00
PAC,geo_N_7,2020,2020,0.00
PAC,geo_N_8,2020,2020,0.00
PAC,geo_N_9,2020,2020,0.00
PAC,geo_N_10,2020,2020,0.00
PAC,wnd_Nonsh_3,2020,2020,0.00
PAC,wnd_Nonsh_4,2020,2020,0.00
PAC,wnd_Nonsh_5,2020,2020,0.00
PAC,wnd_Nonsh_6,2020,2020,0.00
PAC,wnd_Nonsh_7,2020,2020,0.00
PAC,wnd_Nshal_3,2020,2020,0.00
PAC,wnd_Nshal_4,2020,2020,0.00
PAC,wnd_Nshal_5,2020,2020,0.00
PAC,wnd_Nshal_6,2020,2020,0.00
PAC,wnd_Nshal_7,2020,2020,0.00
PAC,wnd_Ndeep_3,2020,2020,0.00
PAC,wnd_Ndeep_4,2020,2020,0.00
PAC,wnd_Ndeep_5,2020,2020,0.00
PAC,wnd_Ndeep_6,2020,2020,0.00
PAC,wnd_Ndeep_7,2020,2020,0.00
