region,unit,vintage,time,value
FL,slrPV_N,2045,2010,0.00
FL,slrPV_N,2045,2015,0.00
FL,slrPV_N,2045,2020,0.00
FL,slrPV_N,2045,2025,0.00
FL,slrPV_N,2045,2030,0.00
FL,slrPV_N,2045,2035,0.00
FL,slrPV_N,2045,2040,0.00
FL,slrPV_N,2045,2045,0.00
FL,slrPV_N,2045,2050,0.00
FL,slrPV_N,2045,2075,0.00
FL,slrPV_N,2050,2010,0.00
FL,slrPV_N,2050,2015,0.00
FL,slrPV_N,2050,2020,0.00
FL,slrPV_N,2050,2025,0.00
FL,slrPV_N,2050,2030,0.00
FL,slrPV_N,2050,2035,0.00
FL,slrPV_N,2050,2040,0.00
FL,slrPV_N,2050,2045,0.00
FL,slrPV_N,2050,2050,17.09
FL,slrPV_N,2050,2075,17.09
FL,slrPV_N,2075,2010,0.00
FL,slrPV_N,2075,2015,0.00
FL,slrPV_N,2075,2020,0.00
FL,slrPV_N,2075,2025,0.00
FL,slrPV_N,2075,2030,0.00
FL,slrPV_N,2075,2035,0.00
FL,slrPV_N,2075,2040,0.00
FL,slrPV_N,2075,2045,0.00
FL,slrPV_N,2075,2050,0.00
FL,slrPV_N,2075,2075,86.51
FL,slrCSP_N,2010,2010,0.00
FL,slrCSP_N,2010,2015,0.00
FL,slrCSP_N,2010,2020,0.00
FL,slrCSP_N,2010,2025,0.00
FL,slrCSP_N,2010,2030,0.00
FL,slrCSP_N,2010,2035,0.00
FL,slrCSP_N,2010,2040,0.00
FL,slrCSP_N,2010,2045,0.00
FL,slrCSP_N,2010,2050,0.00
FL,slrCSP_N,2010,2075,0.00
FL,slrCSP_N,2015,2010,0.00
FL,slrCSP_N,2015,2015,0.00
FL,slrCSP_N,2015,2020,0.00
FL,slrCSP_N,2015,2025,0.00
FL,slrCSP_N,2015,2030,0.00
FL,slrCSP_N,2015,2035,0.00
FL,slrCSP_N,2015,2040,0.00
FL,slrCSP_N,2015,2045,0.00
FL,slrCSP_N,2015,2050,0.00
FL,slrCSP_N,2015,2075,0.00
FL,slrCSP_N,2020,2010,0.00
FL,slrCSP_N,2020,2015,0.00
FL,slrCSP_N,2020,2020,0.00
FL,slrCSP_N,2020,2025,0.00
FL,slrCSP_N,2020,2030,0.00
FL,slrCSP_N,2020,2035,0.00
FL,slrCSP_N,2020,2040,0.00
FL,slrCSP_N,2020,2045,0.00
FL,slrCSP_N,2020,2050,0.00
FL,slrCSP_N,2020,2075,0.00
FL,slrCSP_N,2025,2010,0.00
FL,slrCSP_N,2025,2015,0.00
FL,slrCSP_N,2025,2020,0.00
FL,slrCSP_N,2025,2025,0.00
FL,slrCSP_N,2025,2030,0.00
FL,slrCSP_N,2025,2035,0.00
FL,slrCSP_N,2025,2040,0.00
FL,slrCSP_N,2025,2045,0.00
FL,slrCSP_N,2025,2050,0.00
FL,slrCSP_N,2025,2075,0.00
FL,slrCSP_N,2030,2010,0.00
FL,slrCSP_N,2030,2015,0.00
FL,slrCSP_N,2030,2020,0.00
FL,slrCSP_N,2030,2025,0.00
FL,slrCSP_N,2030,2030,0.00
FL,slrCSP_N,2030,2035,0.00
FL,slrCSP_N,2030,2040,0.00
FL,slrCSP_N,2030,2045,0.00
FL,slrCSP_N,2030,2050,0.00
FL,slrCSP_N,2030,2075,0.00
FL,slrCSP_N,2035,2010,0.00
FL,slrCSP_N,2035,2015,0.00
FL,slrCSP_N,2035,2020,0.00
FL,slrCSP_N,2035,2025,0.00
FL,slrCSP_N,2035,2030,0.00
FL,slrCSP_N,2035,2035,0.00
FL,slrCSP_N,2035,2040,0.00
FL,slrCSP_N,2035,2045,0.00
FL,slrCSP_N,2035,2050,0.00
FL,slrCSP_N,2035,2075,0.00
FL,slrCSP_N,2040,2010,0.00
FL,slrCSP_N,2040,2015,0.00
FL,slrCSP_N,2040,2020,0.00
FL,slrCSP_N,2040,2025,0.00
FL,slrCSP_N,2040,2030,0.00
FL,slrCSP_N,2040,2035,0.00
FL,slrCSP_N,2040,2040,0.00
FL,slrCSP_N,2040,2045,0.00
FL,slrCSP_N,2040,2050,0.00
FL,slrCSP_N,2040,2075,0.00
FL,slrCSP_N,2045,2010,0.00
FL,slrCSP_N,2045,2015,0.00
FL,slrCSP_N,2045,2020,0.00
FL,slrCSP_N,2045,2025,0.00
FL,slrCSP_N,2045,2030,0.00
FL,slrCSP_N,2045,2035,0.00
FL,slrCSP_N,2045,2040,0.00
FL,slrCSP_N,2045,2045,0.00
FL,slrCSP_N,2045,2050,0.00
FL,slrCSP_N,2045,2075,0.00
FL,slrCSP_N,2050,2010,0.00
FL,slrCSP_N,2050,2015,0.00
FL,slrCSP_N,2050,2020,0.00
FL,slrCSP_N,2050,2025,0.00
FL,slrCSP_N,2050,2030,0.00
FL,slrCSP_N,2050,2035,0.00
FL,slrCSP_N,2050,2040,0.00
FL,slrCSP_N,2050,2045,0.00
FL,slrCSP_N,2050,2050,0.00
FL,slrCSP_N,2050,2075,0.00
FL,slrCSP_N,2075,2010,0.00
FL,slrCSP_N,2075,2015,0.00
FL,slrCSP_N,2075,2020,0.00
FL,slrCSP_N,2075,2025,0.00
FL,slrCSP_N,2075,2030,0.00
FL,slrCSP_N,2075,2035,0.00
FL,slrCSP_N,2075,2040,0.00
FL,slrCSP_N,2075,2045,0.00
FL,slrCSP_N,2075,2050,0.00
FL,slrCSP_N,2075,2075,0.00
FL,col_X1,2010,2010,0.61
FL,col_X1,2010,2015,0.61
FL,col_X1,2010,2020,0.61
FL,col_X1,2010,2025,0.61
FL,col_X1,2010,2030,0.60
FL,col_X1,2010,2035,0.00
FL,col_X1,2010,2040,0.00
FL,col_X1,2010,2045,0.00
FL,col_X1,2010,2050,0.00
FL,col_X1,2010,2075,0.00
FL,col_X1,2015,2010,0.00
FL,col_X1,2015,2015,0.00
FL,col_X1,2015,2020,0.00
FL,col_X1,2015,2025,0.00
FL,col_X1,2015,2030,0.00
FL,col_X1,2015,2035,0.00
FL,col_X1,2015,2040,0.00
FL,col_X1,2015,2045,0.00
FL,col_X1,2015,2050,0.00
FL,col_X1,2015,2075,0.00
FL,col_X1,2020,2010,0.00
FL,col_X1,2020,2015,0.00
FL,col_X1,2020,2020,0.00
FL,col_X1,2020,2025,0.00
FL,col_X1,2020,2030,0.00
FL,col_X1,2020,2035,0.00
FL,col_X1,2020,2040,0.00
FL,col_X1,2020,2045,0.00
FL,col_X1,2020,2050,0.00
FL,col_X1,2020,2075,0.00
FL,col_X1,2025,2010,0.00
FL,col_X1,2025,2015,0.00
FL,col_X1,2025,2020,0.00
FL,col_X1,2025,2025,0.00
FL,col_X1,2025,2030,0.00
FL,col_X1,2025,2035,0.00
FL,col_X1,2025,2040,0.00
FL,col_X1,2025,2045,0.00
FL,col_X1,2025,2050,0.00
FL,col_X1,2025,2075,0.00
FL,col_X1,2030,2010,0.00
FL,col_X1,2030,2015,0.00
FL,col_X1,2030,2020,0.00
FL,col_X1,2030,2025,0.00
FL,col_X1,2030,2030,0.00
FL,col_X1,2030,2035,0.00
FL,col_X1,2030,2040,0.00
FL,col_X1,2030,2045,0.00
FL,col_X1,2030,2050,0.00
FL,col_X1,2030,2075,0.00
FL,col_X1,2035,2010,0.00
FL,col_X1,2035,2015,0.00
FL,col_X1,2035,2020,0.00
FL,col_X1,2035,2025,0.00
FL,col_X1,2035,2030,0.00
FL,col_X1,2035,2035,0.00
FL,col_X1,2035,2040,0.00
FL,col_X1,2035,2045,0.00
FL,col_X1,2035,2050,0.00
FL,col_X1,2035,2075,0.00
FL,col_X1,2040,2010,0.00
FL,col_X1,2040,2015,0.00
FL,col_X1,2040,2020,0.00
FL,col_X1,2040,2025,0.00
FL,col_X1,2040,2030,0.00
FL,col_X1,2040,2035,0.00
FL,col_X1,2040,2040,0.00
FL,col_X1,2040,2045,0.00
FL,col_X1,2040,2050,0.00
FL,col_X1,2040,2075,0.00
FL,col_X1,2045,2010,0.00
FL,col_X1,2045,2015,0.00
FL,col_X1,2045,2020,0.00
FL,col_X1,2045,2025,0.00
FL,col_X1,2045,2030,0.00
FL,col_X1,2045,2035,0.00
FL,col_X1,2045,2040,0.00
FL,col_X1,2045,2045,0.00
FL,col_X1,2045,2050,0.00
FL,col_X1,2045,2075,0.00
FL,col_X1,2050,2010,0.00
FL,col_X1,2050,2015,0.00
FL,col_X1,2050,2020,0.00
FL,col_X1,2050,2025,0.00
FL,col_X1,2050,2030,0.00
FL,col_X1,2050,2035,0.00
FL,col_X1,2050,2040,0.00
FL,col_X1,2050,2045,0.00
FL,col_X1,2050,2050,0.00
FL,col_X1,2050,2075,0.00
FL,col_X1,2075,2010,0.00
FL,col_X1,2075,2015,0.00
FL,col_X1,2075,2020,0.00
FL,col_X1,2075,2025,0.00
FL,col_X1,2075,2030,0.00
FL,col_X1,2075,2035,0.00
FL,col_X1,2075,2040,0.00
FL,col_X1,2075,2045,0.00
FL,col_X1,2075,2050,0.00
FL,col_X1,2075,2075,0.00
FL,col_X2,2010,2010,6.31
FL,col_X2,2010,2015,6.31
FL,col_X2,2010,2020,6.31
FL,col_X2,2010,2025,6.31
FL,col_X2,2010,2030,6.31
FL,col_X2,2010,2035,6.31
FL,col_X2,2010,2040,0.00
FL,col_X2,2010,2045,0.00
FL,col_X2,2010,2050,0.00
FL,col_X2,2010,2075,0.00
FL,col_X2,2015,2010,0.00
FL,col_X2,2015,2015,0.00
FL,col_X2,2015,2020,0.00
FL,col_X2,2015,2025,0.00
FL,col_X2,2015,2030,0.00
FL,col_X2,2015,2035,0.00
FL,col_X2,2015,2040,0.00
FL,col_X2,2015,2045,0.00
FL,col_X2,2015,2050,0.00
FL,col_X2,2015,2075,0.00
FL,col_X2,2020,2010,0.00
FL,col_X2,2020,2015,0.00
FL,col_X2,2020,2020,0.00
FL,col_X2,2020,2025,0.00
FL,col_X2,2020,2030,0.00
FL,col_X2,2020,2035,0.00
FL,col_X2,2020,2040,0.00
FL,col_X2,2020,2045,0.00
FL,col_X2,2020,2050,0.00
FL,col_X2,2020,2075,0.00
FL,col_X2,2025,2010,0.00
FL,col_X2,2025,2015,0.00
FL,col_X2,2025,2020,0.00
FL,col_X2,2025,2025,0.00
FL,col_X2,2025,2030,0.00
FL,col_X2,2025,2035,0.00
FL,col_X2,2025,2040,0.00
FL,col_X2,2025,2045,0.00
FL,col_X2,2025,2050,0.00
FL,col_X2,2025,2075,0.00
FL,col_X2,2030,2010,0.00
FL,col_X2,2030,2015,0.00
FL,col_X2,2030,2020,0.00
FL,col_X2,2030,2025,0.00
FL,col_X2,2030,2030,0.00
FL,col_X2,2030,2035,0.00
FL,col_X2,2030,2040,0.00
FL,col_X2,2030,2045,0.00
FL,col_X2,2030,2050,0.00
FL,col_X2,2030,2075,0.00
FL,col_X2,2035,2010,0.00
FL,col_X2,2035,2015,0.00
FL,col_X2,2035,2020,0.00
FL,col_X2,2035,2025,0.00
FL,col_X2,2035,2030,0.00
FL,col_X2,2035,2035,0.00
FL,col_X2,2035,2040,0.00
FL,col_X2,2035,2045,0.00
FL,col_X2,2035,2050,0.00
FL,col_X2,2035,2075,0.00
FL,col_X2,2040,2010,0.00
FL,col_X2,2040,2015,0.00
FL,col_X2,2040,2020,0.00
FL,col_X2,2040,2025,0.00
FL,col_X2,2040,2030,0.00
FL,col_X2,2040,2035,0.00
FL,col_X2,2040,2040,0.00
FL,col_X2,2040,2045,0.00
FL,col_X2,2040,2050,0.00
FL,col_X2,2040,2075,0.00
FL,col_X2,2045,2010,0.00
FL,col_X2,2045,2015,0.00
FL,col_X2,2045,2020,0.00
FL,col_X2,2045,2025,0.00
FL,col_X2,2045,2030,0.00
FL,col_X2,2045,2035,0.00
FL,col_X2,2045,2040,0.00
FL,col_X2,2045,2045,0.00
FL,col_X2,2045,2050,0.00
FL,col_X2,2045,2075,0.00
FL,col_X2,2050,2010,0.00
FL,col_X2,2050,2015,0.00
FL,col_X2,2050,2020,0.00
FL,col_X2,2050,2025,0.00
FL,col_X2,2050,2030,0.00
FL,col_X2,2050,2035,0.00
FL,col_X2,2050,2040,0.00
FL,col_X2,2050,2045,0.00
FL,col_X2,2050,2050,0.00
FL,col_X2,2050,2075,0.00
FL,col_X2,2075,2010,0.00
FL,col_X2,2075,2015,0.00
FL,col_X2,2075,2020,0.00
FL,col_X2,2075,2025,0.00
FL,col_X2,2075,2030,0.00
FL,col_X2,2075,2035,0.00
FL,col_X2,2075,2040,0.00
FL,col_X2,2075,2045,0.00
FL,col_X2,2075,2050,0.00
FL,col_X2,2075,2075,0.00
FL,col_X3,2010,2010,3.67
FL,col_X3,2010,2015,3.67
FL,col_X3,2010,2020,3.67
FL,col_X3,2010,2025,3.67
FL,col_X3,2010,2030,0.00
FL,col_X3,2010,2035,0.00
FL,col_X3,2010,2040,0.00
FL,col_X3,2010,2045,0.00
FL,col_X3,2010,2050,0.00
FL,col_X3,2010,2075,0.00
FL,col_X3,2015,2010,0.00
FL,col_X3,2015,2015,0.00
FL,col_X3,2015,2020,0.00
FL,col_X3,2015,2025,0.00
FL,col_X3,2015,2030,0.00
FL,col_X3,2015,2035,0.00
FL,col_X3,2015,2040,0.00
FL,col_X3,2015,2045,0.00
FL,col_X3,2015,2050,0.00
FL,col_X3,2015,2075,0.00
FL,col_X3,2020,2010,0.00
FL,col_X3,2020,2015,0.00
FL,col_X3,2020,2020,0.00
FL,col_X3,2020,2025,0.00
FL,col_X3,2020,2030,0.00
FL,col_X3,2020,2035,0.00
FL,col_X3,2020,2040,0.00
FL,col_X3,2020,2045,0.00
FL,col_X3,2020,2050,0.00
FL,col_X3,2020,2075,0.00
FL,col_X3,2025,2010,0.00
FL,col_X3,2025,2015,0.00
FL,col_X3,2025,2020,0.00
FL,col_X3,2025,2025,0.00
FL,col_X3,2025,2030,0.00
FL,col_X3,2025,2035,0.00
FL,col_X3,2025,2040,0.00
FL,col_X3,2025,2045,0.00
FL,col_X3,2025,2050,0.00
FL,col_X3,2025,2075,0.00
FL,col_X3,2030,2010,0.00
FL,col_X3,2030,2015,0.00
FL,col_X3,2030,2020,0.00
FL,col_X3,2030,2025,0.00
FL,col_X3,2030,2030,0.00
FL,col_X3,2030,2035,0.00
FL,col_X3,2030,2040,0.00
FL,col_X3,2030,2045,0.00
FL,col_X3,2030,2050,0.00
FL,col_X3,2030,2075,0.00
FL,col_X3,2035,2010,0.00
FL,col_X3,2035,2015,0.00
FL,col_X3,2035,2020,0.00
FL,col_X3,2035,2025,0.00
FL,col_X3,2035,2030,0.00
FL,col_X3,2035,2035,0.00
FL,col_X3,2035,2040,0.00
FL,col_X3,2035,2045,0.00
FL,col_X3,2035,2050,0.00
FL,col_X3,2035,2075,0.00
FL,col_X3,2040,2010,0.00
FL,col_X3,2040,2015,0.00
FL,col_X3,2040,2020,0.00
FL,col_X3,2040,2025,0.00
FL,col_X3,2040,2030,0.00
FL,col_X3,2040,2035,0.00
FL,col_X3,2040,2040,0.00
FL,col_X3,2040,2045,0.00
FL,col_X3,2040,2050,0.00
FL,col_X3,2040,2075,0.00
FL,col_X3,2045,2010,0.00
FL,col_X3,2045,2015,0.00
FL,col_X3,2045,2020,0.00
FL,col_X3,2045,2025,0.00
FL,col_X3,2045,2030,0.00
FL,col_X3,2045,2035,0.00
FL,col_X3,2045,2040,0.00
FL,col_X3,2045,2045,0.00
FL,col_X3,2045,2050,0.00
FL,col_X3,2045,2075,0.00
FL,col_X3,2050,2010,0.00
FL,col_X3,2050,2015,0.00
FL,col_X3,2050,2020,0.00
FL,col_X3,2050,2025,0.00
FL,col_X3,2050,2030,0.00
FL,col_X3,2050,2035,0.00
FL,col_X3,2050,2040,0.00
FL,col_X3,2050,2045,0.00
FL,col_X3,2050,2050,0.00
FL,col_X3,2050,2075,0.00
FL,col_X3,2075,2010,0.00
FL,col_X3,2075,2015,0.00
FL,col_X3,2075,2020,0.00
FL,col_X3,2075,2025,0.00
FL,col_X3,2075,2030,0.00
FL,col_X3,2075,2035,0.00
FL,col_X3,2075,2040,0.00
FL,col_X3,2075,2045,0.00
FL,col_X3,2075,2050,0.00
FL,col_X3,2075,2075,0.00
FL,col_X1bio,2010,2010,0.00
FL,col_X1bio,2010,2015,0.00
FL,col_X1bio,2010,2020,0.00
FL,col_X1bio,2010,2025,0.00
FL,col_X1bio,2010,2030,0.00
FL,col_X1bio,2010,2035,0.00
FL,col_X1bio,2010,2040,0.00
FL,col_X1bio,2010,2045,0.00
FL,col_X1bio,2010,2050,0.00
FL,col_X1bio,2010,2075,0.00
FL,col_X1bio,2015,2010,0.00
FL,col_X1bio,2015,2015,0.00
FL,col_X1bio,2015,2020,0.00
FL,col_X1bio,2015,2025,0.00
FL,col_X1bio,2015,2030,0.00
FL,col_X1bio,2015,2035,0.00
FL,col_X1bio,2015,2040,0.00
FL,col_X1bio,2015,2045,0.00
FL,col_X1bio,2015,2050,0.00
FL,col_X1bio,2015,2075,0.00
FL,col_X1bio,2020,2010,0.00
FL,col_X1bio,2020,2015,0.00
FL,col_X1bio,2020,2020,0.00
FL,col_X1bio,2020,2025,0.00
FL,col_X1bio,2020,2030,0.00
FL,col_X1bio,2020,2035,0.00
FL,col_X1bio,2020,2040,0.00
FL,col_X1bio,2020,2045,0.00
FL,col_X1bio,2020,2050,0.00
FL,col_X1bio,2020,2075,0.00
FL,col_X1bio,2025,2010,0.00
FL,col_X1bio,2025,2015,0.00
FL,col_X1bio,2025,2020,0.00
FL,col_X1bio,2025,2025,0.00
FL,col_X1bio,2025,2030,0.00
FL,col_X1bio,2025,2035,0.00
FL,col_X1bio,2025,2040,0.00
FL,col_X1bio,2025,2045,0.00
FL,col_X1bio,2025,2050,0.00
FL,col_X1bio,2025,2075,0.00
FL,col_X1bio,2030,2010,0.00
FL,col_X1bio,2030,2015,0.00
FL,col_X1bio,2030,2020,0.00
FL,col_X1bio,2030,2025,0.00
FL,col_X1bio,2030,2030,0.00
FL,col_X1bio,2030,2035,0.00
FL,col_X1bio,2030,2040,0.00
FL,col_X1bio,2030,2045,0.00
FL,col_X1bio,2030,2050,0.00
FL,col_X1bio,2030,2075,0.00
FL,col_X1bio,2035,2010,0.00
FL,col_X1bio,2035,2015,0.00
FL,col_X1bio,2035,2020,0.00
FL,col_X1bio,2035,2025,0.00
FL,col_X1bio,2035,2030,0.00
FL,col_X1bio,2035,2035,0.00
FL,col_X1bio,2035,2040,0.00
FL,col_X1bio,2035,2045,0.00
FL,col_X1bio,2035,2050,0.00
FL,col_X1bio,2035,2075,0.00
FL,col_X1bio,2040,2010,0.00
FL,col_X1bio,2040,2015,0.00
FL,col_X1bio,2040,2020,0.00
FL,col_X1bio,2040,2025,0.00
FL,col_X1bio,2040,2030,0.00
FL,col_X1bio,2040,2035,0.00
FL,col_X1bio,2040,2040,0.00
FL,col_X1bio,2040,2045,0.00
FL,col_X1bio,2040,2050,0.00
FL,col_X1bio,2040,2075,0.00
FL,col_X1bio,2045,2010,0.00
FL,col_X1bio,2045,2015,0.00
FL,col_X1bio,2045,2020,0.00
FL,col_X1bio,2045,2025,0.00
FL,col_X1bio,2045,2030,0.00
FL,col_X1bio,2045,2035,0.00
FL,col_X1bio,2045,2040,0.00
FL,col_X1bio,2045,2045,0.00
FL,col_X1bio,2045,2050,0.00
FL,col_X1bio,2045,2075,0.00
FL,col_X1bio,2050,2010,0.00
FL,col_X1bio,2050,2015,0.00
FL,col_X1bio,2050,2020,0.00
FL,col_X1bio,2050,2025,0.00
FL,col_X1bio,2050,2030,0.00
FL,col_X1bio,2050,2035,0.00
FL,col_X1bio,2050,2040,0.00
FL,col_X1bio,2050,2045,0.00
FL,col_X1bio,2050,2050,0.00
FL,col_X1bio,2050,2075,0.00
FL,col_X1bio,2075,2010,0.00
FL,col_X1bio,2075,2015,0.00
FL,col_X1bio,2075,2020,0.00
FL,col_X1bio,2075,2025,0.00
FL,col_X1bio,2075,2030,0.00
FL,col_X1bio,2075,2035,0.00
FL,col_X1bio,2075,2040,0.00
FL,col_X1bio,2075,2045,0.00
FL,col_X1bio,2075,2050,0.00
FL,col_X1bio,2075,2075,0.00
FL,col_X2bio,2010,2010,0.00
FL,col_X2bio,2010,2015,0.00
FL,col_X2bio,2010,2020,0.00
FL,col_X2bio,2010,2025,0.00
FL,col_X2bio,2010,2030,0.00
FL,col_X2bio,2010,2035,0.00
FL,col_X2bio,2010,2040,0.00
FL,col_X2bio,2010,2045,0.00
FL,col_X2bio,2010,2050,0.00
FL,col_X2bio,2010,2075,0.00
FL,col_X2bio,2015,2010,0.00
FL,col_X2bio,2015,2015,0.00
FL,col_X2bio,2015,2020,0.00
FL,col_X2bio,2015,2025,0.00
FL,col_X2bio,2015,2030,0.00
FL,col_X2bio,2015,2035,0.00
FL,col_X2bio,2015,2040,0.00
FL,col_X2bio,2015,2045,0.00
FL,col_X2bio,2015,2050,0.00
FL,col_X2bio,2015,2075,0.00
FL,col_X2bio,2020,2010,0.00
FL,col_X2bio,2020,2015,0.00
FL,col_X2bio,2020,2020,0.00
FL,col_X2bio,2020,2025,0.00
FL,col_X2bio,2020,2030,0.00
FL,col_X2bio,2020,2035,0.00
FL,col_X2bio,2020,2040,0.00
FL,col_X2bio,2020,2045,0.00
FL,col_X2bio,2020,2050,0.00
FL,col_X2bio,2020,2075,0.00
FL,col_X2bio,2025,2010,0.00
FL,col_X2bio,2025,2015,0.00
FL,col_X2bio,2025,2020,0.00
FL,col_X2bio,2025,2025,0.00
FL,col_X2bio,2025,2030,0.00
FL,col_X2bio,2025,2035,0.00
FL,col_X2bio,2025,2040,0.00
FL,col_X2bio,2025,2045,0.00
FL,col_X2bio,2025,2050,0.00
FL,col_X2bio,2025,2075,0.00
FL,col_X2bio,2030,2010,0.00
FL,col_X2bio,2030,2015,0.00
FL,col_X2bio,2030,2020,0.00
FL,col_X2bio,2030,2025,0.00
FL,col_X2bio,2030,2030,0.00
FL,col_X2bio,2030,2035,0.00
FL,col_X2bio,2030,2040,0.00
FL,col_X2bio,2030,2045,0.00
FL,col_X2bio,2030,2050,0.00
FL,col_X2bio,2030,2075,0.00
FL,col_X2bio,2035,2010,0.00
FL,col_X2bio,2035,2015,0.00
FL,col_X2bio,2035,2020,0.00
FL,col_X2bio,2035,2025,0.00
FL,col_X2bio,2035,2030,0.00
FL,col_X2bio,2035,2035,0.00
FL,col_X2bio,2035,2040,0.00
FL,col_X2bio,2035,2045,0.00
FL,col_X2bio,2035,2050,0.00
FL,col_X2bio,2035,2075,0.00
FL,col_X2bio,2040,2010,0.00
FL,col_X2bio,2040,2015,0.00
FL,col_X2bio,2040,2020,0.00
FL,col_X2bio,2040,2025,0.00
FL,col_X2bio,2040,2030,0.00
FL,col_X2bio,2040,2035,0.00
FL,col_X2bio,2040,2040,0.00
FL,col_X2bio,2040,2045,0.00
FL,col_X2bio,2040,2050,0.00
FL,col_X2bio,2040,2075,0.00
FL,col_X2bio,2045,2010,0.00
FL,col_X2bio,2045,2015,0.00
FL,col_X2bio,2045,2020,0.00
FL,col_X2bio,2045,2025,0.00
FL,col_X2bio,2045,2030,0.00
FL,col_X2bio,2045,2035,0.00
FL,col_X2bio,2045,2040,0.00
FL,col_X2bio,2045,2045,0.00
FL,col_X2bio,2045,2050,0.00
FL,col_X2bio,2045,2075,0.00
FL,col_X2bio,2050,2010,0.00
FL,col_X2bio,2050,2015,0.00
FL,col_X2bio,2050,2020,0.00
FL,col_X2bio,2050,2025,0.00
FL,col_X2bio,2050,2030,0.00
FL,col_X2bio,2050,2035,0.00
FL,col_X2bio,2050,2040,0.00
FL,col_X2bio,2050,2045,0.00
FL,col_X2bio,2050,2050,0.00
FL,col_X2bio,2050,2075,0.00
FL,col_X2bio,2075,2010,0.00
FL,col_X2bio,2075,2015,0.00
FL,col_X2bio,2075,2020,0.00
FL,col_X2bio,2075,2025,0.00
FL,col_X2bio,2075,2030,0.00
FL,col_X2bio,2075,2035,0.00
FL,col_X2bio,2075,2040,0.00
FL,col_X2bio,2075,2045,0.00
FL,col_X2bio,2075,2050,0.00
FL,col_X2bio,2075,2075,0.00
FL,col_X3bio,2010,2010,0.00
FL,col_X3bio,2010,2015,0.00
FL,col_X3bio,2010,2020,0.00
FL,col_X3bio,2010,2025,0.00
FL,col_X3bio,2010,2030,0.00
FL,col_X3bio,2010,2035,0.00
FL,col_X3bio,2010,2040,0.00
FL,col_X3bio,2010,2045,0.00
FL,col_X3bio,2010,2050,0.00
FL,col_X3bio,2010,2075,0.00
FL,col_X3bio,2015,2010,0.00
FL,col_X3bio,2015,2015,0.00
FL,col_X3bio,2015,2020,0.00
FL,col_X3bio,2015,2025,0.00
FL,col_X3bio,2015,2030,0.00
FL,col_X3bio,2015,2035,0.00
FL,col_X3bio,2015,2040,0.00
FL,col_X3bio,2015,2045,0.00
FL,col_X3bio,2015,2050,0.00
FL,col_X3bio,2015,2075,0.00
FL,col_X3bio,2020,2010,0.00
FL,col_X3bio,2020,2015,0.00
FL,col_X3bio,2020,2020,0.00
FL,col_X3bio,2020,2025,0.00
FL,col_X3bio,2020,2030,0.00
FL,col_X3bio,2020,2035,0.00
FL,col_X3bio,2020,2040,0.00
FL,col_X3bio,2020,2045,0.00
FL,col_X3bio,2020,2050,0.00
FL,col_X3bio,2020,2075,0.00
FL,col_X3bio,2025,2010,0.00
FL,col_X3bio,2025,2015,0.00
FL,col_X3bio,2025,2020,0.00
FL,col_X3bio,2025,2025,0.00
FL,col_X3bio,2025,2030,0.00
FL,col_X3bio,2025,2035,0.00
FL,col_X3bio,2025,2040,0.00
FL,col_X3bio,2025,2045,0.00
FL,col_X3bio,2025,2050,0.00
FL,col_X3bio,2025,2075,0.00
FL,col_X3bio,2030,2010,0.00
FL,col_X3bio,2030,2015,0.00
FL,col_X3bio,2030,2020,0.00
FL,col_X3bio,2030,2025,0.00
FL,col_X3bio,2030,2030,0.00
FL,col_X3bio,2030,2035,0.00
FL,col_X3bio,2030,2040,0.00
FL,col_X3bio,2030,2045,0.00
FL,col_X3bio,2030,2050,0.00
FL,col_X3bio,2030,2075,0.00
FL,col_X3bio,2035,2010,0.00
FL,col_X3bio,2035,2015,0.00
FL,col_X3bio,2035,2020,0.00
FL,col_X3bio,2035,2025,0.00
FL,col_X3bio,2035,2030,0.00
FL,col_X3bio,2035,2035,0.00
FL,col_X3bio,2035,2040,0.00
FL,col_X3bio,2035,2045,0.00
FL,col_X3bio,2035,2050,0.00
FL,col_X3bio,2035,2075,0.00
FL,col_X3bio,2040,2010,0.00
FL,col_X3bio,2040,2015,0.00
FL,col_X3bio,2040,2020,0.00
FL,col_X3bio,2040,2025,0.00
FL,col_X3bio,2040,2030,0.00
FL,col_X3bio,2040,2035,0.00
FL,col_X3bio,2040,2040,0.00
FL,col_X3bio,2040,2045,0.00
FL,col_X3bio,2040,2050,0.00
FL,col_X3bio,2040,2075,0.00
FL,col_X3bio,2045,2010,0.00
FL,col_X3bio,2045,2015,0.00
FL,col_X3bio,2045,2020,0.00
FL,col_X3bio,2045,2025,0.00
FL,col_X3bio,2045,2030,0.00
FL,col_X3bio,2045,2035,0.00
FL,col_X3bio,2045,2040,0.00
FL,col_X3bio,2045,2045,0.00
FL,col_X3bio,2045,2050,0.00
FL,col_X3bio,2045,2075,0.00
FL,col_X3bio,2050,2010,0.00
FL,col_X3bio,2050,2015,0.00
FL,col_X3bio,2050,2020,0.00
FL,col_X3bio,2050,2025,0.00
FL,col_X3bio,2050,2030,0.00
FL,col_X3bio,2050,2035,0.00
FL,col_X3bio,2050,2040,0.00
FL,col_X3bio,2050,2045,0.00
FL,col_X3bio,2050,2050,0.00
FL,col_X3bio,2050,2075,0.00
FL,col_X3bio,2075,2010,0.00
FL,col_X3bio,2075,2015,0.00
FL,col_X3bio,2075,2020,0.00
FL,col_X3bio,2075,2025,0.00
