region,unit,load_segment,vintage,time,value
WSC,lfg_N_vl,peak,2020,2020,0.00
WSC,geo_N_1,sum_day,2020,2020,0.00
WSC,geo_N_1,sum_mrnevn,2020,2020,0.00
WSC,geo_N_1,sum_night,2020,2020,0.00
WSC,geo_N_1,sprfl_day,2020,2020,0.00
WSC,geo_N_1,sprfl_mrnevn,2020,2020,0.00
WSC,geo_N_1,sprfl_night,2020,2020,0.00
WSC,geo_N_1,wntr_day,2020,2020,0.00
WSC,geo_N_1,wntr_mrnevn,2020,2020,0.00
WSC,geo_N_1,wntr_night,2020,2020,0.00
WSC,geo_N_1,peak,2020,2020,0.00
WSC,geo_N_2,sum_day,2020,2020,0.00
WSC,geo_N_2,sum_mrnevn,2020,2020,0.00
WSC,geo_N_2,sum_night,2020,2020,0.00
WSC,geo_N_2,sprfl_day,2020,2020,0.00
WSC,geo_N_2,sprfl_mrnevn,2020,2020,0.00
WSC,geo_N_2,sprfl_night,2020,2020,0.00
WSC,geo_N_2,wntr_day,2020,2020,0.00
WSC,geo_N_2,wntr_mrnevn,2020,2020,0.00
WSC,geo_N_2,wntr_night,2020,2020,0.00
WSC,geo_N_2,peak,2020,2020,0.00
WSC,geo_N_3,sum_day,2020,2020,0.00
WSC,geo_N_3,sum_mrnevn,2020,2020,0.00
WSC,geo_N_3,sum_night,2020,2020,0.00
WSC,geo_N_3,sprfl_day,2020,2020,0.00
WSC,geo_N_3,sprfl_mrnevn,2020,2020,0.00
WSC,geo_N_3,sprfl_night,2020,2020,0.00
WSC,geo_N_3,wntr_day,2020,2020,0.00
WSC,geo_N_3,wntr_mrnevn,2020,2020,0.00
WSC,geo_N_3,wntr_night,2020,2020,0.00
WSC,geo_N_3,peak,2020,2020,0.00
WSC,geo_N_4,sum_day,2020,2020,0.00
WSC,geo_N_4,sum_mrnevn,2020,2020,0.00
WSC,geo_N_4,sum_night,2020,2020,0.00
WSC,geo_N_4,sprfl_day,2020,2020,0.00
WSC,geo_N_4,sprfl_mrnevn,2020,2020,0.00
WSC,geo_N_4,sprfl_night,2020,2020,0.00
WSC,geo_N_4,wntr_day,2020,2020,0.00
WSC,geo_N_4,wntr_mrnevn,2020,2020,0.00
WSC,geo_N_4,wntr_night,2020,2020,0.00
WSC,geo_N_4,peak,2020,2020,0.00
WSC,geo_N_5,sum_day,2020,2020,0.00
WSC,geo_N_5,sum_mrnevn,2020,2020,0.00
WSC,geo_N_5,sum_night,2020,2020,0.00
WSC,geo_N_5,sprfl_day,2020,2020,0.00
WSC,geo_N_5,sprfl_mrnevn,2020,2020,0.00
WSC,geo_N_5,sprfl_night,2020,2020,0.00
WSC,geo_N_5,wntr_day,2020,2020,0.00
WSC,geo_N_5,wntr_mrnevn,2020,2020,0.00
WSC,geo_N_5,wntr_night,2020,2020,0.00
WSC,geo_N_5,peak,2020,2020,0.00
WSC,geo_N_6,sum_day,2020,2020,0.00
WSC,geo_N_6,sum_mrnevn,2020,2020,0.00
WSC,geo_N_6,sum_night,2020,2020,0.00
WSC,geo_N_6,sprfl_day,2020,2020,0.00
WSC,geo_N_6,sprfl_mrnevn,2020,2020,0.00
WSC,geo_N_6,sprfl_night,2020,2020,0.00
WSC,geo_N_6,wntr_day,2020,2020,0.00
WSC,geo_N_6,wntr_mrnevn,2020,2020,0.00
WSC,geo_N_6,wntr_night,2020,2020,0.00
WSC,geo_N_6,peak,2020,2020,0.00
WSC,geo_N_7,sum_day,2020,2020,0.00
WSC,geo_N_7,sum_mrnevn,2020,2020,0.00
WSC,geo_N_7,sum_night,2020,2020,0.00
WSC,geo_N_7,sprfl_day,2020,2020,0.00
WSC,geo_N_7,sprfl_mrnevn,2020,2020,0.00
WSC,geo_N_7,sprfl_night,2020,2020,0.00
WSC,geo_N_7,wntr_day,2020,2020,0.00
WSC,geo_N_7,wntr_mrnevn,2020,2020,0.00
WSC,geo_N_7,wntr_night,2020,2020,0.00
WSC,geo_N_7,peak,2020,2020,0.00
WSC,geo_N_8,sum_day,2020,2020,0.00
WSC,geo_N_8,sum_mrnevn,2020,2020,0.00
WSC,geo_N_8,sum_night,2020,2020,0.00
WSC,geo_N_8,sprfl_day,2020,2020,0.00
WSC,geo_N_8,sprfl_mrnevn,2020,2020,0.00
WSC,geo_N_8,sprfl_night,2020,2020,0.00
WSC,geo_N_8,wntr_day,2020,2020,0.00
WSC,geo_N_8,wntr_mrnevn,2020,2020,0.00
WSC,geo_N_8,wntr_night,2020,2020,0.00
WSC,geo_N_8,peak,2020,2020,0.00
WSC,geo_N_9,sum_day,2020,2020,0.00
WSC,geo_N_9,sum_mrnevn,2020,2020,0.00
WSC,geo_N_9,sum_night,2020,2020,0.00
WSC,geo_N_9,sprfl_day,2020,2020,0.00
WSC,geo_N_9,sprfl_mrnevn,2020,2020,0.00
WSC,geo_N_9,sprfl_night,2020,2020,0.00
WSC,geo_N_9,wntr_day,2020,2020,0.00
WSC,geo_N_9,wntr_mrnevn,2020,2020,0.00
WSC,geo_N_9,wntr_night,2020,2020,0.00
WSC,geo_N_9,peak,2020,2020,0.00
WSC,geo_N_10,sum_day,2020,2020,0.00
WSC,geo_N_10,sum_mrnevn,2020,2020,0.00
WSC,geo_N_10,sum_night,2020,2020,0.00
WSC,geo_N_10,sprfl_day,2020,2020,0.00
WSC,geo_N_10,sprfl_mrnevn,2020,2020,0.00
WSC,geo_N_10,sprfl_night,2020,2020,0.00
WSC,geo_N_10,wntr_day,2020,2020,0.00
WSC,geo_N_10,wntr_mrnevn,2020,2020,0.00
WSC,geo_N_10,wntr_night,2020,2020,0.00
WSC,geo_N_10,peak,2020,2020,0.00
WSC,wnd_Nonsh_3,sum_day,2020,2020,0.00
WSC,wnd_Nonsh_3,sum_mrnevn,2020,2020,0.00
WSC,wnd_Nonsh_3,sum_night,2020,2020,0.00
WSC,wnd_Nonsh_3,sprfl_day,2020,2020,0.00
WSC,wnd_Nonsh_3,sprfl_mrnevn,2020,2020,0.00
WSC,wnd_Nonsh_3,sprfl_night,2020,2020,0.00
WSC,wnd_Nonsh_3,wntr_day,2020,2020,0.00
WSC,wnd_Nonsh_3,wntr_mrnevn,2020,2020,0.00
WSC,wnd_Nonsh_3,wntr_night,2020,2020,0.00
WSC,wnd_Nonsh_3,peak,2020,2020,0.00
WSC,wnd_Nonsh_4,sum_day,2020,2020,0.00
WSC,wnd_Nonsh_4,sum_mrnevn,2020,2020,0.00
WSC,wnd_Nonsh_4,sum_night,2020,2020,0.00
WSC,wnd_Nonsh_4,sprfl_day,2020,2020,0.00
WSC,wnd_Nonsh_4,sprfl_mrnevn,2020,2020,0.00
WSC,wnd_Nonsh_4,sprfl_night,2020,2020,0.00
WSC,wnd_Nonsh_4,wntr_day,2020,2020,0.00
WSC,wnd_Nonsh_4,wntr_mrnevn,2020,2020,0.00
WSC,wnd_Nonsh_4,wntr_night,2020,2020,0.00
WSC,wnd_Nonsh_4,peak,2020,2020,0.00
WSC,wnd_Nonsh_5,sum_day,2020,2020,0.00
WSC,wnd_Nonsh_5,sum_mrnevn,2020,2020,0.00
WSC,wnd_Nonsh_5,sum_night,2020,2020,0.00
WSC,wnd_Nonsh_5,sprfl_day,2020,2020,0.00
WSC,wnd_Nonsh_5,sprfl_mrnevn,2020,2020,0.00
WSC,wnd_Nonsh_5,sprfl_night,2020,2020,0.00
WSC,wnd_Nonsh_5,wntr_day,2020,2020,0.00
WSC,wnd_Nonsh_5,wntr_mrnevn,2020,2020,0.00
WSC,wnd_Nonsh_5,wntr_night,2020,2020,0.00
WSC,wnd_Nonsh_5,peak,2020,2020,0.00
WSC,wnd_Nonsh_6,sum_day,2020,2020,0.00
WSC,wnd_Nonsh_6,sum_mrnevn,2020,2020,0.00
WSC,wnd_Nonsh_6,sum_night,2020,2020,0.00
WSC,wnd_Nonsh_6,sprfl_day,2020,2020,0.00
WSC,wnd_Nonsh_6,sprfl_mrnevn,2020,2020,0.00
WSC,wnd_Nonsh_6,sprfl_night,2020,2020,0.00
WSC,wnd_Nonsh_6,wntr_day,2020,2020,0.00
WSC,wnd_Nonsh_6,wntr_mrnevn,2020,2020,0.00
WSC,wnd_Nonsh_6,wntr_night,2020,2020,0.00
WSC,wnd_Nonsh_6,peak,2020,2020,0.00
WSC,wnd_Nonsh_7,sum_day,2020,2020,0.00
WSC,wnd_Nonsh_7,sum_mrnevn,2020,2020,0.00
WSC,wnd_Nonsh_7,sum_night,2020,2020,0.00
WSC,wnd_Nonsh_7,sprfl_day,2020,2020,0.00
WSC,wnd_Nonsh_7,sprfl_mrnevn,2020,2020,0.00
WSC,wnd_Nonsh_7,sprfl_night,2020,2020,0.00
WSC,wnd_Nonsh_7,wntr_day,2020,2020,0.00
WSC,wnd_Nonsh_7,wntr_mrnevn,2020,2020,0.00
WSC,wnd_Nonsh_7,wntr_night,2020,2020,0.00
WSC,wnd_Nonsh_7,peak,2020,2020,0.00
WSC,wnd_Nshal_3,sum_day,2020,2020,0.00
WSC,wnd_Nshal_3,sum_mrnevn,2020,2020,0.00
WSC,wnd_Nshal_3,sum_night,2020,2020,0.00
WSC,wnd_Nshal_3,sprfl_day,2020,2020,0.00
WSC,wnd_Nshal_3,sprfl_mrnevn,2020,2020,0.00
WSC,wnd_Nshal_3,sprfl_night,2020,2020,0.00
WSC,wnd_Nshal_3,wntr_day,2020,2020,0.00
WSC,wnd_Nshal_3,wntr_mrnevn,2020,2020,0.00
WSC,wnd_Nshal_3,wntr_night,2020,2020,0.00
WSC,wnd_Nshal_3,peak,2020,2020,0.00
WSC,wnd_Nshal_4,sum_day,2020,2020,0.00
WSC,wnd_Nshal_4,sum_mrnevn,2020,2020,0.00
WSC,wnd_Nshal_4,sum_night,2020,2020,0.00
WSC,wnd_Nshal_4,sprfl_day,2020,2020,0.00
WSC,wnd_Nshal_4,sprfl_mrnevn,2020,2020,0.00
WSC,wnd_Nshal_4,sprfl_night,2020,2020,0.00
WSC,wnd_Nshal_4,wntr_day,2020,2020,0.00
WSC,wnd_Nshal_4,wntr_mrnevn,2020,2020,0.00
WSC,wnd_Nshal_4,wntr_night,2020,2020,0.00
WSC,wnd_Nshal_4,peak,2020,2020,0.00
WSC,wnd_Nshal_5,sum_day,2020,2020,0.00
WSC,wnd_Nshal_5,sum_mrnevn,2020,2020,0.00
WSC,wnd_Nshal_5,sum_night,2020,2020,0.00
WSC,wnd_Nshal_5,sprfl_day,2020,2020,0.00
WSC,wnd_Nshal_5,sprfl_mrnevn,2020,2020,0.00
WSC,wnd_Nshal_5,sprfl_night,2020,2020,0.00
WSC,wnd_Nshal_5,wntr_day,2020,2020,0.00
WSC,wnd_Nshal_5,wntr_mrnevn,2020,2020,0.00
WSC,wnd_Nshal_5,wntr_night,2020,2020,0.00
WSC,wnd_Nshal_5,peak,2020,2020,0.00
WSC,wnd_Nshal_6,sum_day,2020,2020,0.00
WSC,wnd_Nshal_6,sum_mrnevn,2020,2020,0.00
WSC,wnd_Nshal_6,sum_night,2020,2020,0.00
WSC,wnd_Nshal_6,sprfl_day,2020,2020,0.00
WSC,wnd_Nshal_6,sprfl_mrnevn,2020,2020,0.00
WSC,wnd_Nshal_6,sprfl_night,2020,2020,0.00
WSC,wnd_Nshal_6,wntr_day,2020,2020,0.00
WSC,wnd_Nshal_6,wntr_mrnevn,2020,2020,0.00
WSC,wnd_Nshal_6,wntr_night,2020,2020,0.00
WSC,wnd_Nshal_6,peak,2020,2020,0.00
WSC,wnd_Nshal_7,sum_day,2020,2020,0.00
WSC,wnd_Nshal_7,sum_mrnevn,2020,2020,0.00
WSC,wnd_Nshal_7,sum_night,2020,2020,0.00
WSC,wnd_Nshal_7,sprfl_day,2020,2020,0.00
WSC,wnd_Nshal_7,sprfl_mrnevn,2020,2020,0.00
WSC,wnd_Nshal_7,sprfl_night,2020,2020,0.00
WSC,wnd_Nshal_7,wntr_day,2020,2020,0.00
WSC,wnd_Nshal_7,wntr_mrnevn,2020,2020,0.00
WSC,wnd_Nshal_7,wntr_night,2020,2020,0.00
WSC,wnd_Nshal_7,peak,2020,2020,0.00
WSC,wnd_Ndeep_3,sum_day,2020,2020,0.00
WSC,wnd_Ndeep_3,sum_mrnevn,2020,2020,0.00
WSC,wnd_Ndeep_3,sum_night,2020,2020,0.00
WSC,wnd_Ndeep_3,sprfl_day,2020,2020,0.00
WSC,wnd_Ndeep_3,sprfl_mrnevn,2020,2020,0.00
WSC,wnd_Ndeep_3,sprfl_night,2020,2020,0.00
WSC,wnd_Ndeep_3,wntr_day,2020,2020,0.00
WSC,wnd_Ndeep_3,wntr_mrnevn,2020,2020,0.00
WSC,wnd_Ndeep_3,wntr_night,2020,2020,0.00
WSC,wnd_Ndeep_3,peak,2020,2020,0.00
WSC,wnd_Ndeep_4,sum_day,2020,2020,0.00
WSC,wnd_Ndeep_4,sum_mrnevn,2020,2020,0.00
WSC,wnd_Ndeep_4,sum_night,2020,2020,0.00
WSC,wnd_Ndeep_4,sprfl_day,2020,2020,0.00
WSC,wnd_Ndeep_4,sprfl_mrnevn,2020,2020,0.00
WSC,wnd_Ndeep_4,sprfl_night,2020,2020,0.00
WSC,wnd_Ndeep_4,wntr_day,2020,2020,0.00
WSC,wnd_Ndeep_4,wntr_mrnevn,2020,2020,0.00
WSC,wnd_Ndeep_4,wntr_night,2020,2020,0.00
WSC,wnd_Ndeep_4,peak,2020,2020,0.00
WSC,wnd_Ndeep_5,sum_day,2020,2020,0.00
WSC,wnd_Ndeep_5,sum_mrnevn,2020,2020,0.00
WSC,wnd_Ndeep_5,sum_night,2020,2020,0.00
WSC,wnd_Ndeep_5,sprfl_day,2020,2020,0.00
WSC,wnd_Ndeep_5,sprfl_mrnevn,2020,2020,0.00
WSC,wnd_Ndeep_5,sprfl_night,2020,2020,0.00
WSC,wnd_Ndeep_5,wntr_day,2020,2020,0.00
WSC,wnd_Ndeep_5,wntr_mrnevn,2020,2020,0.00
WSC,wnd_Ndeep_5,wntr_night,2020,2020,0.00
WSC,wnd_Ndeep_5,peak,2020,2020,0.00
WSC,wnd_Ndeep_6,sum_day,2020,2020,0.00
WSC,wnd_Ndeep_6,sum_mrnevn,2020,2020,0.00
WSC,wnd_Ndeep_6,sum_night,2020,2020,0.00
WSC,wnd_Ndeep_6,sprfl_day,2020,2020,0.00
WSC,wnd_Ndeep_6,sprfl_mrnevn,2020,2020,0.00
WSC,wnd_Ndeep_6,sprfl_night,2020,2020,0.00
WSC,wnd_Ndeep_6,wntr_day,2020,2020,0.00
WSC,wnd_Ndeep_6,wntr_mrnevn,2020,2020,0.00
WSC,wnd_Ndeep_6,wntr_night,2020,2020,0.00
WSC,wnd_Ndeep_6,peak,2020,2020,0.00
WSC,wnd_Ndeep_7,sum_day,2020,2020,0.00
WSC,wnd_Ndeep_7,sum_mrnevn,2020,2020,0.00
WSC,wnd_Ndeep_7,sum_night,2020,2020,0.00
WSC,wnd_Ndeep_7,sprfl_day,2020,2020,0.00
WSC,wnd_Ndeep_7,sprfl_mrnevn,2020,2020,0.00
WSC,wnd_Ndeep_7,sprfl_night,2020,2020,0.00
WSC,wnd_Ndeep_7,wntr_day,2020,2020,0.00
WSC,wnd_Ndeep_7,wntr_mrnevn,2020,2020,0.00
WSC,wnd_Ndeep_7,wntr_night,2020,2020,0.00
WSC,wnd_Ndeep_7,peak,2020,2020,0.00
MTN,nuc_X,sum_day,2020,2020,6.31
MTN,nuc_X,sum_mrnevn,2020,2020,4.83
MTN,nuc_X,sum_night,2020,2020,3.02
MTN,nuc_X,sprfl_day,2020,2020,2.68
MTN,nuc_X,sprfl_mrnevn,2020,2020,3.68
MTN,nuc_X,sprfl_night,2020,2020,1.67
MTN,nuc_X,wntr_day,2020,2020,3.56
MTN,nuc_X,wntr_mrnevn,2020,2020,4.89
MTN,nuc_X,wntr_night,2020,2020,2.22
MTN,nuc_X,peak,2020,2020,0.35
MTN,hyd_X,sum_day,2020,2020,6.43
MTN,hyd_X,sum_mrnevn,2020,2020,4.92
MTN,hyd_X,sum_night,2020,2020,3.08
MTN,hyd_X,sprfl_day,2020,2020,2.29
MTN,hyd_X,sprfl_mrnevn,2020,2020,3.15
MTN,hyd_X,sprfl_night,2020,2020,1.43
MTN,hyd_X,wntr_day,2020,2020,3.05
MTN,hyd_X,wntr_mrnevn,2020,2020,4.19
MTN,hyd_X,wntr_night,2020,2020,1.91
MTN,hyd_X,peak,2020,2020,0.35
MTN,geo_X,sum_day,2020,2020,1.35
MTN,geo_X,sum_mrnevn,2020,2020,1.03
MTN,geo_X,sum_night,2020,2020,0.65
MTN,geo_X,sprfl_day,2020,2020,0.57
MTN,geo_X,sprfl_mrnevn,2020,2020,0.78
MTN,geo_X,sprfl_night,2020,2020,0.36
MTN,geo_X,wntr_day,2020,2020,0.76
MTN,geo_X,wntr_mrnevn,2020,2020,1.04
MTN,geo_X,wntr_night,2020,2020,0.47
MTN,geo_X,peak,2020,2020,0.07
MTN,bio_X,sum_day,2020,2020,0.22
MTN,bio_X,sum_mrnevn,2020,2020,0.17
MTN,bio_X,sum_night,2020,2020,0.11
MTN,bio_X,sprfl_day,2020,2020,0.10
MTN,bio_X,sprfl_mrnevn,2020,2020,0.14
MTN,bio_X,sprfl_night,2020,2020,0.06
MTN,bio_X,wntr_day,2020,2020,0.14
MTN,bio_X,wntr_mrnevn,2020,2020,0.19
MTN,bio_X,wntr_night,2020,2020,0.08
MTN,bio_X,peak,2020,2020,0.01
MTN,lfg_X,sum_day,2020,2020,0.00
MTN,lfg_X,sum_mrnevn,2020,2020,0.00
MTN,lfg_X,sum_night,2020,2020,0.00
MTN,lfg_X,sprfl_day,2020,2020,0.00
MTN,lfg_X,sprfl_mrnevn,2020,2020,0.00
MTN,lfg_X,sprfl_night,2020,2020,0.00
MTN,lfg_X,wntr_day,2020,2020,0.00
MTN,lfg_X,wntr_mrnevn,2020,2020,0.00
MTN,lfg_X,wntr_night,2020,2020,0.00
MTN,lfg_X,peak,2020,2020,0.00
MTN,msw_X,sum_day,2020,2020,0.00
MTN,msw_X,sum_mrnevn,2020,2020,0.00
MTN,msw_X,sum_night,2020,2020,0.00
MTN,msw_X,sprfl_day,2020,2020,0.00
MTN,msw_X,sprfl_mrnevn,2020,2020,0.00
MTN,msw_X,sprfl_night,2020,2020,0.00
MTN,msw_X,wntr_day,2020,2020,0.00
MTN,msw_X,wntr_mrnevn,2020,2020,0.00
MTN,msw_X,wntr_night,2020,2020,0.00
MTN,msw_X,peak,2020,2020,0.00
MTN,slr_X,sum_day,2020,2020,8.11
MTN,slr_X,sum_mrnevn,2020,2020,2.45
MTN,slr_X,sum_night,2020,2020,0.05
MTN,slr_X,sprfl_day,2020,2020,3.08
MTN,slr_X,sprfl_mrnevn,2020,2020,2.08
MTN,slr_X,sprfl_night,2020,2020,0.01
MTN,slr_X,wntr_day,2020,2020,4.09
MTN,slr_X,wntr_mrnevn,2020,2020,2.77
MTN,slr_X,wntr_night,2020,2020,0.01
MTN,slr_X,peak,2020,2020,0.45
MTN,wnd_X,sum_day,2020,2020,5.66
MTN,wnd_X,sum_mrnevn,2020,2020,5.01
MTN,wnd_X,sum_night,2020,2020,3.40
MTN,wnd_X,sprfl_day,2020,2020,2.99
MTN,wnd_X,sprfl_mrnevn,2020,2020,4.67
MTN,wnd_X,sprfl_night,2020,2020,2.33
MTN,wnd_X,wntr_day,2020,2020,3.97
MTN,wnd_X,wntr_mrnevn,2020,2020,6.21
MTN,wnd_X,wntr_night,2020,2020,3.09
MTN,wnd_X,peak,2020,2020,0.31
MTN,oth_X,sum_day,2020,2020,0.10
MTN,oth_X,sum_mrnevn,2020,2020,0.08
MTN,oth_X,sum_night,2020,2020,0.05
MTN,oth_X,sprfl_day,2020,2020,0.04
MTN,oth_X,sprfl_mrnevn,2020,2020,0.06
MTN,oth_X,sprfl_night,2020,2020,0.03
MTN,oth_X,wntr_day,2020,2020,0.06
MTN,oth_X,wntr_mrnevn,2020,2020,0.08
MTN,oth_X,wntr_night,2020,2020,0.04
MTN,oth_X,peak,2020,2020,0.01
MTN,ps_X,sum_day,2020,2020,0.00
MTN,ps_X,sum_mrnevn,2020,2020,0.00
MTN,ps_X,sum_night,2020,2020,0.00
MTN,ps_X,sprfl_day,2020,2020,0.00
MTN,ps_X,sprfl_mrnevn,2020,2020,0.00
MTN,ps_X,sprfl_night,2020,2020,0.00
MTN,ps_X,wntr_day,2020,2020,0.00
MTN,ps_X,wntr_mrnevn,2020,2020,0.00
MTN,ps_X,wntr_night,2020,2020,0.00
MTN,ps_X,peak,2020,2020,0.00
MTN,col_N,sum_day,2020,2020,0.00
MTN,col_N,sum_mrnevn,2020,2020,0.00
MTN,col_N,sum_night,2020,2020,0.00
MTN,col_N,sprfl_day,2020,2020,0.00
MTN,col_N,sprfl_mrnevn,2020,2020,0.00
MTN,col_N,sprfl_night,2020,2020,0.00
MTN,col_N,wntr_day,2020,2020,0.00
MTN,col_N,wntr_mrnevn,2020,2020,0.00
MTN,col_N,wntr_night,2020,2020,0.00
MTN,col_N,peak,2020,2020,0.00
MTN,col_Nccs,sum_day,2020,2020,0.00
MTN,col_Nccs,sum_mrnevn,2020,2020,0.00
MTN,col_Nccs,sum_night,2020,2020,0.00
MTN,col_Nccs,sprfl_day,2020,2020,0.00
MTN,col_Nccs,sprfl_mrnevn,2020,2020,0.00
MTN,col_Nccs,sprfl_night,2020,2020,0.00
MTN,col_Nccs,wntr_day,2020,2020,0.00
MTN,col_Nccs,wntr_mrnevn,2020,2020,0.00
MTN,col_Nccs,wntr_night,2020,2020,0.00
MTN,col_Nccs,peak,2020,2020,0.00
MTN,ngcc_N,sum_day,2020,2020,0.00
MTN,ngcc_N,sum_mrnevn,2020,2020,0.00
MTN,ngcc_N,sum_night,2020,2020,0.00
MTN,ngcc_N,sprfl_day,2020,2020,0.00
MTN,ngcc_N,sprfl_mrnevn,2020,2020,0.00
MTN,ngcc_N,sprfl_night,2020,2020,0.00
MTN,ngcc_N,wntr_day,2020,2020,0.00
MTN,ngcc_N,wntr_mrnevn,2020,2020,0.00
MTN,ngcc_N,wntr_night,2020,2020,0.00
MTN,ngcc_N,peak,2020,2020,0.00
MTN,ngcc_Nccs,sum_day,2020,2020,0.00
MTN,ngcc_Nccs,sum_mrnevn,2020,2020,0.00
MTN,ngcc_Nccs,sum_night,2020,2020,0.00
MTN,ngcc_Nccs,sprfl_day,2020,2020,0.00
MTN,ngcc_Nccs,sprfl_mrnevn,2020,2020,0.00
MTN,ngcc_Nccs,sprfl_night,2020,2020,0.00
MTN,ngcc_Nccs,wntr_day,2020,2020,0.00
MTN,ngcc_Nccs,wntr_mrnevn,2020,2020,0.00
MTN,ngcc_Nccs,wntr_night,2020,2020,0.00
MTN,ngcc_Nccs,peak,2020,2020,0.00
MTN,ngtb_N,sum_day,2020,2020,0.00
MTN,ngtb_N,sum_mrnevn,2020,2020,0.00
MTN,ngtb_N,sum_night,2020,2020,0.00
MTN,ngtb_N,sprfl_day,2020,2020,0.00
MTN,ngtb_N,sprfl_mrnevn,2020,2020,0.00
MTN,ngtb_N,sprfl_night,2020,2020,0.00
MTN,ngtb_N,wntr_day,2020,2020,0.00
MTN,ngtb_N,wntr_mrnevn,2020,2020,0.00
MTN,ngtb_N,wntr_night,2020,2020,0.00
MTN,ngtb_N,peak,2020,2020,0.00
MTN,nuc_N,sum_day,2020,2020,0.00
MTN,nuc_N,sum_mrnevn,2020,2020,0.00
MTN,nuc_N,sum_night,2020,2020,0.00
MTN,nuc_N,sprfl_day,2020,2020,0.00
MTN,nuc_N,sprfl_mrnevn,2020,2020,0.00
MTN,nuc_N,sprfl_night,2020,2020,0.00
MTN,nuc_N,wntr_day,2020,2020,0.00
MTN,nuc_N,wntr_mrnevn,2020,2020,0.00
MTN,nuc_N,wntr_night,2020,2020,0.00
MTN,nuc_N,peak,2020,2020,0.00
MTN,bio_N,sum_day,2020,2020,0.00
MTN,bio_N,sum_mrnevn,2020,2020,0.00
MTN,bio_N,sum_night,2020,2020,0.00
MTN,bio_N,sprfl_day,2020,2020,0.00
MTN,bio_N,sprfl_mrnevn,2020,2020,0.00
MTN,bio_N,sprfl_night,2020,2020,0.00
MTN,bio_N,wntr_day,2020,2020,0.00
MTN,bio_N,wntr_mrnevn,2020,2020,0.00
MTN,bio_N,wntr_night,2020,2020,0.00
MTN,bio_N,peak,2020,2020,0.00
MTN,fc_N,sum_day,2020,2020,0.00
MTN,fc_N,sum_mrnevn,2020,2020,0.00
MTN,fc_N,sum_night,2020,2020,0.00
MTN,fc_N,sprfl_day,2020,2020,0.00
MTN,fc_N,sprfl_mrnevn,2020,2020,0.00
MTN,fc_N,sprfl_night,2020,2020,0.00
MTN,fc_N,wntr_day,2020,2020,0.00
MTN,fc_N,wntr_mrnevn,2020,2020,0.00
MTN,fc_N,wntr_night,2020,2020,0.00
MTN,fc_N,peak,2020,2020,0.00
MTN,slrPV_N,sum_day,2020,2020,0.00
MTN,slrPV_N,sum_mrnevn,2020,2020,0.00
MTN,slrPV_N,sum_night,2020,2020,0.00
MTN,slrPV_N,sprfl_day,2020,2020,0.00
MTN,slrPV_N,sprfl_mrnevn,2020,2020,0.00
MTN,slrPV_N,sprfl_night,2020,2020,0.00
MTN,slrPV_N,wntr_day,2020,2020,0.00
MTN,slrPV_N,wntr_mrnevn,2020,2020,0.00
MTN,slrPV_N,wntr_night,2020,2020,0.00
MTN,slrPV_N,peak,2020,2020,0.00
MTN,slrCSP_N,sum_day,2020,2020,0.00
MTN,slrCSP_N,sum_mrnevn,2020,2020,0.00
MTN,slrCSP_N,sum_night,2020,2020,0.00
MTN,slrCSP_N,sprfl_day,2020,2020,0.00
MTN,slrCSP_N,sprfl_mrnevn,2020,2020,0.00
MTN,slrCSP_N,sprfl_night,2020,2020,0.00
MTN,slrCSP_N,wntr_day,2020,2020,0.00
MTN,slrCSP_N,wntr_mrnevn,2020,2020,0.00
MTN,slrCSP_N,wntr_night,2020,2020,0.00
MTN,slrCSP_N,peak,2020,2020,0.00
MTN,col_X1,sum_day,2020,2020,5.18
MTN,col_X1,sum_mrnevn,2020,2020,3.96
MTN,col_X1,sum_night,2020,2020,2.48
MTN,col_X1,sprfl_day,2020,2020,2.19
MTN,col_X1,sprfl_mrnevn,2020,2020,3.01
MTN,col_X1,sprfl_night,2020,2020,1.37
MTN,col_X1,wntr_day,2020,2020,2.92
MTN,col_X1,wntr_mrnevn,2020,2020,4.01
MTN,col_X1,wntr_night,2020,2020,1.82
MTN,col_X1,peak,2020,2020,0.29
MTN,col_X2,sum_day,2020,2020,15.78
MTN,col_X2,sum_mrnevn,2020,2020,6.16
MTN,col_X2,sum_night,2020,2020,0.00
MTN,col_X2,sprfl_day,2020,2020,0.04
MTN,col_X2,sprfl_mrnevn,2020,2020,0.78
MTN,col_X2,sprfl_night,2020,2020,0.00
MTN,col_X2,wntr_day,2020,2020,0.75
MTN,col_X2,wntr_mrnevn,2020,2020,6.35
MTN,col_X2,wntr_night,2020,2020,0.00
MTN,col_X2,peak,2020,2020,1.85
MTN,col_X3,sum_day,2020,2020,0.00
MTN,col_X3,sum_mrnevn,2020,2020,0.00
MTN,col_X3,sum_night,2020,2020,0.00
MTN,col_X3,sprfl_day,2020,2020,0.00
MTN,col_X3,sprfl_mrnevn,2020,2020,0.00
MTN,col_X3,sprfl_night,2020,2020,0.00
MTN,col_X3,wntr_day,2020,2020,0.00
MTN,col_X3,wntr_mrnevn,2020,2020,0.00
MTN,col_X3,wntr_night,2020,2020,0.00
MTN,col_X3,peak,2020,2020,0.00
MTN,col_X1bio,sum_day,2020,2020,0.00
MTN,col_X1bio,sum_mrnevn,2020,2020,0.00
MTN,col_X1bio,sum_night,2020,2020,0.00
MTN,col_X1bio,sprfl_day,2020,2020,0.00
